date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_race,b2b_raceGender
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,8:22:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,8:33:00 AM,"GILBERT, BRANTLEY",You Don't Know Her Like I Do,2011,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,8:37:00 AM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,8:50:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,8:56:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,8:59:00 AM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:02:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:06:00 AM,"ZAC BROWN BAND/BUFFETT, JIMMY",Knee Deep,2010,G,c-,collab,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:10:00 AM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:19:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Philadelphia,X,X,X,X,X
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:22:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:25:00 AM,OLD DOMINION,One Man Band,2019,G,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:29:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:37:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:40:00 AM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bnonwhite,B2BnonwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:51:00 AM,"OWEN, JAKE",Made For You,2018,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:55:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",AMD,Beasley,WXTU-FM,9:58:00 AM,UNCLE KRACKER,Smile,2009,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:02:00 AM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:06:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:09:00 AM,"BALLERINI, KELSEA",Miss Me More,2017,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:12:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:24:00 AM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:27:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:30:00 AM,"UNDERWOOD, CARRIE",Dirty Laundry,2015,G,c-,solo,women,white,Philadelphia,B2Bwomen,B2BCombWomen,B2BCollabWomen,B2Bwhite,B2BwhiteWomen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:33:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:36:00 AM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:39:00 AM,"MESSINA, JO DEE",Lesson In Leavin',1998,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:42:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:52:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,10:56:00 AM,"ALDEAN, JASON",Burnin' It Down,2014,G,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:00:00 AM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:03:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:06:00 AM,"RUCKER, DARIUS",Come Back Song,2010,G,c-,solo,men,black,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:10:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:20:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:23:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:26:00 AM,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:30:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:34:00 AM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:37:00 AM,"CHESNEY, KENNY",Get Along,2018,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:40:00 AM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:50:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:53:00 AM,"BROOKS, GARTH",The Thunder Rolls,1991,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,11:57:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:01:00 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:05:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:08:00 PM,LADY ANTEBELLUM,Compass,2013,G,c-,trio,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:11:00 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:14:00 PM,"BRYAN, LUKE",Games,2015,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:17:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:20:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:23:00 PM,"UNDERWOOD, CARRIE",See You Again,2012,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:27:00 PM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Philadelphia,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:31:00 PM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:34:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:37:00 PM,"HOUSER, RANDY",How Country Feels,2012,G,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:40:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:52:00 PM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:55:00 PM,"LANE, CHRIS","Big, Big Plans",2019,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,12:58:00 PM,"DAVIS, JORDAN",Almost Maybes,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:01:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:05:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:08:00 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:11:00 PM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:22:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:26:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:29:00 PM,"ARTS, TENILLE",Somebody Like That,2019,R,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:32:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:35:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:38:00 PM,ZAC BROWN BAND,Keep Me In Mind,2010,G,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:41:00 PM,"RHETT, THOMAS/PARDI, JON",Beer Can't Fix,2019,G,c-,collab,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:53:00 PM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,1:57:00 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:01:00 PM,"BALLERINI, KELSEA",Hole In The Bottle,2020,R,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:03:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:06:00 PM,"SWINDELL, COLE",Ain't Worth The Whiskey,2014,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:10:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:21:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:23:00 PM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:27:00 PM,FLORIDA GEORGIA LINE,This Is How We Roll,2013,G,c-,duo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:30:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:33:00 PM,"MCCREERY, SCOTTY",You Time,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:36:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:40:00 PM,"CHESNEY, KENNY",Summertime,2005,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:51:00 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:54:00 PM,"YOUNG, BRETT",Like I Loved You,2016,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",MID,Beasley,WXTU-FM,2:57:00 PM,"SCOTT, DYLAN",Nobody,2019,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:00:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:04:00 PM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:07:00 PM,"LYNCH, DUSTIN",Seein' Red,2016,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:10:00 PM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:20:00 PM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,X,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:23:00 PM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:26:00 PM,LADY ANTEBELLUM,What If I Never Get Over You,2019,G,c-,trio,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:29:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:32:00 PM,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:36:00 PM,OLD DOMINION,Hotel Key,2017,G,c-,group,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:38:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:50:00 PM,"ALDEAN, JASON",When She Says Baby,2012,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:52:00 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:55:00 PM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,3:59:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:02:00 PM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:05:00 PM,"PEARCE, CARLY",Every Little Thing,2016,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:08:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Philadelphia,B2Bwomen,B2BCombWomen,B2BCollabWomen,B2Bwhite,B2BwhiteWomen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:17:00 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:20:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:25:00 PM,"GILBERT, BRANTLEY/ELL, LINDSAY",What Happens In A Small Town,2018,G,c-,collab,male-female,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:28:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:32:00 PM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:35:00 PM,"UNDERWOOD, CARRIE",Before He Cheats,2005,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:38:00 PM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:50:00 PM,"ALAINA, LAUREN",Road Less Traveled,2015,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:54:00 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,4:57:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,5:01:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Philadelphia,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,5:04:00 PM,"LAMBERT, MIRANDA",Bluebird,2019,G,c-,solo,women,white,Philadelphia,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",PMD,Beasley,WXTU-FM,5:08:00 PM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Philadelphia,X,X,X,B2Bwhite,X
