date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_race,b2b_raceGender
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,10:49:00 AM,"SHELTON, BLAKE",Doin' What She Likes,2013,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,10:52:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,10:56:00 AM,DAN + SHAY,All To Myself,2018,G,c-,duo,men,multiethnic,LosAngeles,X,X,X,X,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,10:59:00 AM,"BRYAN, LUKE",Crash My Party,2013,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:03:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:07:00 AM,"CHURCH, ERIC",Hell Of A View,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:10:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:20:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,LosAngeles,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:23:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:27:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:30:00 AM,"MOORE, KIP",Somethin' 'Bout A Truck,2011,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:34:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:36:00 AM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:39:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,LosAngeles,X,X,X,X,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:47:00 AM,"DAWSON, DEVIN",All On Me,2017,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:51:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:54:00 AM,"BRYAN, LUKE",Play It Again,2013,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,11:58:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:01:00 PM,"CHESNEY, KENNY",Somewhere With You,2010,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:04:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:08:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:18:00 PM,"UNDERWOOD, CARRIE",Church Bells,2015,G,c-,solo,women,white,LosAngeles,X,X,X,X,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:21:00 PM,"JANSON, CHRIS",Bye Mom,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:25:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:29:00 PM,"OWEN, JAKE",The One That Got Away,2011,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:32:00 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:35:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:39:00 PM,"MOORE, KIP",More Girls Like You,2017,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:41:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:51:00 PM,OLD DOMINION,Written In The Sand,2017,G,c-,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:54:00 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,12:58:00 PM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:01:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:04:00 PM,"URBAN, KEITH",God Whispered Your Name,2020,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:08:00 PM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:18:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,LosAngeles,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:21:00 PM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns The Whiskey,2018,G,c-,collab,male-female,white,LosAngeles,B2Bmixed,B2BCombWomen,B2BCollabWomen,B2Bwhite,B2BwhiteMixed
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:24:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:28:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:32:00 PM,FLORIDA GEORGIA LINE,H.O.L.Y.,2016,G,c-,duo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:35:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:38:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:47:00 PM,"OWEN, JAKE",Anywhere With You,2011,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:51:00 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:55:00 PM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,1:57:00 PM,"SWINDELL, COLE",Flatliner,2016,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:01:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:04:00 PM,"ELDREDGE, BRETT",The Long Way,2017,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:07:00 PM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:10:00 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:21:00 PM,"ALDEAN, JASON",Night Train,2012,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:25:00 PM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:29:00 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:32:00 PM,"STAPLETON, CHRIS",Starting Over,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:36:00 PM,"DOLEAC, ADAM",Drinkin' It Wrong,2022,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:40:00 PM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:50:00 PM,"ALLEN, JIMMIE",Best Shot,2017,G,c-,solo,men,black,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:53:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
4/8/22,"Friday, Ballerini",MID,Mount Wilson FM,KKGO-FM,2:58:00 PM,"RHETT, THOMAS/MORRIS, MAREN",Craving You,2017,G,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:01:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:05:00 PM,"HARDY/ALAINA, LAUREN/DAWSON, DEVON",One Beer,2019,G,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:08:00 PM,LADY ANTEBELLUM,What A Song Can Do,2021,R,c-,trio,male-female,white,LosAngeles,B2Bmixed,B2BCombWomen,X,B2Bwhite,B2BwhiteMixed
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:20:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,LosAngeles,B2Bmixed,B2BCombWomen,X,B2Bwhite,B2BwhiteMixed
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:23:00 PM,"BRYAN, LUKE",I Don't Want This Night To End,2011,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:26:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:29:00 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:33:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:36:00 PM,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:39:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:51:00 PM,"YOUNG, BRETT",Here Tonight,2018,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:54:00 PM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,3:58:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:01:00 PM,"JANSON, CHRIS",Buy Me A Boat,2015,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:03:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:07:00 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:19:00 PM,"SHELTON, BLAKE",God's Country,2019,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:22:00 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:25:00 PM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:29:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:31:00 PM,LADY ANTEBELLUM,Just A Kiss,2011,G,c-,trio,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:35:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:39:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:48:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:52:00 PM,"URBAN, KEITH/LAMBERT, MIRANDA",We Were Us,2013,G,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:55:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,4:59:00 PM,RASCAL FLATTS,What Hurts The Most,2005,G,c-,trio,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:03:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:06:00 PM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:10:00 PM,"BECKHAM, CHAYCE/ELL, LINDSAY",Can't Do Without Me,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:21:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:24:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:28:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:31:00 PM,"RHETT, THOMAS",Make Me Wanna,2013,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:35:00 PM,"WILSON, LAINEY",Things A Man Oughta Know,2019,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:38:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:50:00 PM,"BROWN, KANE/ALAINA, LAUREN",What Ifs,2016,G,c-,collab,male-female,multiethnic,LosAngeles,X,X,X,X,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:53:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,LosAngeles,X,B2BCombWomen,B2BCollabWomen,X,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,5:57:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:00:00 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:04:00 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:07:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:17:00 PM,"WALLEN, MORGAN/FLORIDA GEORGIA LINE",Up Down,2017,G,c-,collab,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:20:00 PM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:24:00 PM,"PARDI, JON",Ain't Always The Cowboy,2019,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:28:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:30:00 PM,"MORRIS, MAREN",I Could Use A Love Song,2016,G,c-,solo,women,white,LosAngeles,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:34:00 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:37:00 PM,"DOLEAC, ADAM",Drinkin' It Wrong,2022,C,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:44:00 PM,"URBAN, KEITH",Long Hot Summer,2010,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:48:00 PM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:52:00 PM,"RICE, CHASE",Gonna Wanna Tonight,2014,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:55:00 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
4/8/22,"Friday, Ballerini",PMD,Mount Wilson FM,KKGO-FM,6:59:00 PM,"COMBS, LUKE",Beautiful Crazy,2017,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
