date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender
4/8/22,"Friday, Ballerini",PMD,Steel City,KBEQ-FM,6:48:00 PM,"YOUNG, CHRIS",Hangin' On,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KBEQ-FM,6:51:00 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,2014,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KBEQ-FM,6:55:00 PM,"URBAN, KEITH",Better Life,2009,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",PMD,Steel City,KBEQ-FM,6:58:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:02:00 PM,"LANE, CHRIS","Big, Big Plans",2019,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:05:00 PM,"BRYAN, LUKE",What Makes You Country,2017,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:09:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:20:00 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:23:00 PM,"ERNEST/WALLEN, MORGAN",Flower Shops ,2022,R,c-,collab,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:26:00 PM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:29:00 PM,"YOUNG, BRETT",Here Tonight,2018,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:33:00 PM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:36:00 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:47:00 PM,"BROWN, KANE",Worship You,2016,G,c-,solo,men,multiethnic,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:50:00 PM,"FULCHER, RAY",Anything Like You Dance,2016,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:53:00 PM,"SCOTT, DYLAN",My Girl,2016,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:56:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,7:59:00 PM,"UNDERWOOD, CARRIE",Good Girl,2022,R,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:02:00 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:06:00 PM,FLORIDA GEORGIA LINE,H.O.L.Y.,2012,G,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:09:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:20:00 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:22:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:26:00 PM,"KEITH, TOBY",Old School,2021,C,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:29:00 PM,"CURRINGTON, BILLY",It Don't Hurt Like It Used To,2005,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:32:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:36:00 PM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:47:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You ,2020,R,c-,collab,male-female,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:50:00 PM,"HURD, RYAN",Pass It On,2022,C,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:53:00 PM,RASCAL FLATTS,I Like The Sound Of That,2014,G,c-,trio,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,8:56:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:00:00 PM,"CHESNEY, KENNY",Here And Now,2020,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:03:00 PM,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:07:00 PM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:16:00 PM,"RAY, MICHAEL",One That Got Away,2021,C,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:20:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:23:00 PM,"NICHOLS, JOE",Good Day For Living,2022,C,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:26:00 PM,"RHETT, THOMAS",Life Changes,2017,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:29:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:32:00 PM,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:42:00 PM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,2011,G,c-,collab,male-female,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:45:00 PM,"WALKER, CLAY",Catching Up With An Ol' Memory,2021,R,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:49:00 PM,LOCASH,I Love This Life,2015,G,c-,duo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:52:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:55:00 PM,"URBAN, KEITH",Days Go By,2000,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,9:59:00 PM,LADY ANTEBELLUM,Champagne Night,2020,R,c-,trio,male-female,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:02:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,KansasCity,B2Bmixed
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:05:00 PM,"STAPLETON, CHRIS",Broken Halos,2022,C,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:08:00 PM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:18:00 PM,"EVANS, MORGAN",Kiss Somebody,2022,C,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:22:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:25:00 PM,"COOKE, ASHLEY/YOUNG, BRETT",Never Til Now,2017,G,c-,collab,male-female,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:28:00 PM,"COMBS, LUKE",She Got The Best Of Me,2017,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:31:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:34:00 PM,"CARMICHAEL, DILLON",Son Of A,2021,C,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:45:00 PM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:48:00 PM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:52:00 PM,"BROWN, KANE/ALAINA, LAUREN",What Ifs ,2022,C,c-,collab,male-female,multiethnic,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:55:00 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,10:58:00 PM,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:02:00 PM,"LAMBERT, MIRANDA",Bluebird,2019,G,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:05:00 PM,"BRYAN, LUKE","Huntin', Fishin' And Lovin'...",2020,R,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:09:00 PM,"GRIFFIN, RYAN","Salt, Lime & Tequila",2021,C,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:18:00 PM,"REXHA, BEBE/FLORIDA GEORGIA LINE",Meant To Be,2022,R,c-,collab,male-female,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:21:00 PM,"RHETT, THOMAS",Slow Down Summer,2019,G,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:24:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:27:00 PM,"CHESNEY, KENNY",Til It's Gone,2014,G,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:30:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:33:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:42:00 PM,"DAVIS, JORDAN",Slow Dance In A Parking Lot,2021,R,c-,solo,men,white,KansasCity,X
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:45:00 PM,"LANE, CHRIS",Fill Them Boots,2019,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:48:00 PM,DAN + SHAY,Tequila,2021,R,c-,duo,men,multiethnic,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:51:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:55:00 PM,"RUCKER, DARIUS",Don't Think I Don't Think...,2020,R,c-,solo,men,black,KansasCity,B2Bmen
4/8/22,"Friday, Ballerini",EVE,Steel City,KBEQ-FM,11:58:00 PM,"OWEN, JAKE",Down To The Honkytonk,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:00:00 AM,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:03:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:06:00 AM,JELLY ROLL,Son Of A Sinner,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:10:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:13:00 AM,"LAMBERT, MIRANDA",Actin' Up,2019,G,c-,solo,women,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:21:00 AM,"WALLEN, MORGAN",Don't Think Jesus,2021,C,c-,solo,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:25:00 AM,"SMITH, CAITLYN",Downtown Baby,2013,G,c-,solo,women,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:28:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2019,G,c-,collab,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:30:00 AM,"MCDANIEL, MARTIN","Girls, Trucks, And Beer",2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:33:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:36:00 AM,"BECKHAM, CHAYCE/ELL, LINDSAY",Can't Do Without Me,2021,R,c-,collab,male-female,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:44:00 AM,"CHESNEY, KENNY",Everyone She Knows,2022,C,c-,solo,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:47:00 AM,"DEAN, JACKSON",Don't Come Lookin',2022,C,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:50:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:53:00 AM,RESTLESS ROAD,Growing Old With You,2020,R,c-,trio,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,12:56:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:00:00 AM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:03:00 AM,"ERNEST/WALLEN, MORGAN",Flower Shops ,2022,R,c-,collab,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:06:00 AM,"GALLAHER, BEN","Country, Boy",2019,C,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:09:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:13:00 AM,THOMPSON SQUARE,Country In My Soul,2010,G,c-,duo,male-female,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:20:00 AM,"DICKERSON, RUSSELL/FLORIDA GEORGIA LINE",She Likes It ,2021,R,c-,collab,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:22:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking ,2021,R,c-,collab,male-female,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:25:00 AM,"CARMICHAEL, DILLON",Son Of A,2021,C,c-,solo,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:29:00 AM,"ROBB, TEDDY",1500,1996,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:31:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:34:00 AM,ELI YOUNG BAND,Love Talking,2011,G,c-,group,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:40:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:43:00 AM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:46:00 AM,"RHETT, THOMAS",Slow Down Summer,2019,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:50:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:53:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:56:00 AM,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,1:59:00 AM,"LANGSTON, JON",Back Words,2018,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:02:00 AM,"LAMBERT, MIRANDA",Bluebird,2019,G,c-,solo,women,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:06:00 AM,"BRYAN, LUKE",I Don't Want This Night To End,2015,G,c-,solo,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:09:00 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:14:00 AM,LITTLE BIG TOWN,Hell Yeah,2014,G,c-,group,male-female,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:17:00 AM,"STAPLETON, CHRIS",Fire Away,2016,G,c-,solo,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:21:00 AM,"DOLEAC, ADAM",Somewhere Cool With You,2022,C,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:23:00 AM,"BALLERINI, KELSEA",Dibs,2014,G,c-,solo,women,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:26:00 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:30:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:37:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You ,2020,R,c-,collab,male-female,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:40:00 AM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:43:00 AM,"SMITH, GRANGER",If The Boot Fits,2015,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:46:00 AM,"ELDREDGE, BRETT",Songs About You,2017,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:49:00 AM,"CHESNEY, KENNY",She Thinks My Tractor's Sexy,2007,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:53:00 AM,"MARLOWE, KAMERON",Giving You Up,2019,C,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,2:57:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:00:00 AM,"BROWN, KANE",Worship You,2016,G,c-,solo,men,multiethnic,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:03:00 AM,"DICKERSON, RUSSELL",Blue Tacoma,2016,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:07:00 AM,"GRIFFIN, RYAN","Salt, Lime & Tequila",2021,C,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:13:00 AM,"FULCHER, RAY",Anything Like You Dance,2016,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:16:00 AM,"HUNT, SAM",Breaking Up Was Easy In The...,2017,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:20:00 AM,"MIDLAND/PARDI, JON",Longneck Way To Go ,2022,C,c-,collab,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:23:00 AM,"UNDERWOOD, CARRIE",Smoke Break,2005,G,c-,solo,women,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:26:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:29:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:36:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:39:00 AM,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:42:00 AM,DAN + SHAY,Nothin' Like You,2020,R,c-,duo,men,multiethnic,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:45:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:49:00 AM,"BRYAN, LUKE",Kiss Tomorrow Goodbye,2015,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:52:00 AM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:55:00 AM,"WALLEN, MORGAN",Chasin' You,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,3:58:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,4:01:00 AM,"DAVIS, JORDAN",Slow Dance In A Parking Lot,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,4:05:00 AM,"GILBERT, BRANTLEY",The Weekend,2014,G,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,4:08:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,4:13:00 AM,"HOUSER, RANDY",Note To Self,2022,C,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,4:16:00 AM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,4:19:00 AM,"JACQUELINE, JILLIAN/OSBORNE, TJ",Better With A... ,1994,G,c-,collab,male-female,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,4:22:00 AM,"SHELTON, BLAKE",A Guy With A Girl,2021,C,c-,solo,men,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,4:25:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,KansasCity,B2Bmen
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,4:28:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,KansasCity,X
4/29/22,"Friday, regular",OVN,Steel City,KBEQ-FM,4:36:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,KansasCity,X
