date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,9:46:00 PM,"CYRUS, BILLY RAY",Could've Been Me,1992,G,c-,solo,men,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,9:50:00 PM,"ALDEAN, JASON",Burnin' It Down,2014,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,9:54:00 PM,"TRITT, TRAVIS",Tell Me I Was Dreaming,1994,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,9:57:00 PM,"DAVIS, JORDAN",Singles You Up,2017,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:00:00 PM,"YEARWOOD, TRISHA",Walkaway Joe,1992,G,c-,solo,women,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:09:00 PM,ZAC BROWN BAND,Homegrown,2015,G,c-,group,men,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:13:00 PM,"TWAIN, SHANIA",Any Man Of Mine,1995,G,c-,solo,women,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:16:00 PM,"STAPLETON, CHRIS",Broken Halos,2016,G,c-,solo,men,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:19:00 PM,"BLACK, CLINT",Like The Rain,1996,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:23:00 PM,LITTLE BIG TOWN,Boondocks,2005,G,c-,group,male-female,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:27:00 PM,SHENANDOAH,Two Dozen Roses,1989,G,c-,group,men,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:30:00 PM,"CURRINGTON, BILLY",It Don't Hurt Like It Used To,2015,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:33:00 PM,"MCGRAW, TIM",Not A Moment Too Soon,1994,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:42:00 PM,"MCBRIDE, MARTINA",My Baby Loves Me,1993,G,c-,solo,women,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:44:00 PM,"PARDI, JON",Dirt On My Boots,2016,G,c-,solo,men,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:48:00 PM,"RIMES, LEANN",One Way Ticket (Because I Can),1996,G,c-,solo,women,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:51:00 PM,"BENTLEY, DIERKS",Somewhere On A Beach,2016,G,c-,solo,men,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:54:00 PM,"YOAKAM, DWIGHT",A Thousand Miles From Nowhere,1993,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,10:57:00 PM,"RHETT, THOMAS",Unforgettable,2017,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:00:00 PM,"TRAVIS, RANDY",If I Didn't Have You,1992,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:10:00 PM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:13:00 PM,"MCGRAW, TIM",Just To See You Smile,1997,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:16:00 PM,"LAMBERT, MIRANDA",Mama's Broken Heart,2011,G,c-,solo,women,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:19:00 PM,"HERNDON, TY",What Mattered Most,1995,G,c-,solo,men,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:22:00 PM,DAN + SHAY,Nothin' Like You,2014,G,c-,duo,men,multiethnic,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:25:00 PM,"MONTGOMERY, JOHN MICHAEL",Sold (The Grundy County ...),1995,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:28:00 PM,ZAC BROWN BAND,Toes,2008,G,c-,group,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:32:00 PM,"MORGAN, LORRIE",What Part Of No,1992,G,c-,solo,women,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:41:00 PM,"BROOKS, GARTH",Friends In Low Places,1991,G,c-,solo,men,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:45:00 PM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:49:00 PM,"STRAIT, GEORGE",TRUE,1998,G,c-,solo,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:52:00 PM,OLD DOMINION,Break Up With Him,2014,G,c-,group,men,white,Cincinnati,B2Bmen
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:55:00 PM,"MESSINA, JO DEE","Heads Carolina, Tails Calif.",1995,G,c-,solo,women,white,Cincinnati,X
5/27/22,"Friday, regular",EVE,Hubbard,WYGY-FM,11:59:00 PM,SAWYER BROWN,Six Days On The Road,1997,G,c-,group,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:01:00 AM,"KEITH, TOBY",I Love This Bar,2003,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:10:00 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:13:00 AM,"CHESNEY, KENNY",Get Along,2018,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:16:00 AM,LADY ANTEBELLUM,Downtown,2013,G,c-,trio,male-female,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:19:00 AM,"BROOKS, GARTH",The Thunder Rolls,1991,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:23:00 AM,"DICKERSON, RUSSELL",Blue Tacoma,2016,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:26:00 AM,"ALLAN, GARY",Watching Airplanes,2007,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:30:00 AM,"BRYAN, LUKE",Country Girl (Shake It For Me),2011,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:34:00 AM,"CHESNUTT, MARK",Too Cold At Home,1990,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:43:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:46:00 AM,"JACKSON, ALAN",Livin' On Love,1994,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:50:00 AM,"BENTLEY, DIERKS",Somewhere On A Beach,2016,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:53:00 AM,"PARMALEE/BROWN, BLANCO",Just The Way,2019,R,c-,collab,men,multiethnic,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:56:00 AM,"ADKINS, TRACE",Every Light In The House,1996,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,12:59:00 AM,"TURNER, JOSH",Why Don't We Just Dance,2009,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:07:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:10:00 AM,"ALDEAN, JASON",Dirt Road Anthem,2010,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:14:00 AM,ZAC BROWN BAND,Whatever It Is,2008,G,c-,group,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:17:00 AM,"MONTGOMERY, JOHN MICHAEL",Life's A Dance,1992,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:20:00 AM,"COMBS, LUKE/CHURCH, ERIC",Does To Me,2019,G,c-,collab,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:24:00 AM,"HUNT, SAM",Make You Miss Me,2014,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:28:00 AM,"ATKINS, RODNEY",Take A Back Road,2011,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:31:00 AM,"CHESNEY, KENNY",She Thinks My Tractor's Sexy,1999,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:39:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:42:00 AM,"RAYE, COLLIN","Love, Me",1991,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:46:00 AM,FLORIDA GEORGIA LINE,This Is How We Roll,2013,G,c-,duo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:49:00 AM,"BRYAN, LUKE","Sunrise, Sunburn, Sunset",2017,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:53:00 AM,"TRITT, TRAVIS",Anymore,1991,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:56:00 AM,"DAVIS, JORDAN",Singles You Up,2017,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,1:59:00 AM,RASCAL FLATTS,Fast Cars And Freedom,2004,G,c-,trio,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:09:00 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:12:00 AM,"COMBS, LUKE",One Number Away,2017,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:16:00 AM,"SCOTT, DYLAN",My Girl,2016,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:19:00 AM,"LAWRENCE, TRACY",If The World Had A Front Porch,1994,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:22:00 AM,"HUNT, SAM",Kinfolks,2019,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:25:00 AM,"YOUNG, BRETT",Like I Loved You,2016,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:28:00 AM,THOMPSON SQUARE,Are You Gonna Kiss Me Or Not,2010,G,c-,duo,male-female,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:31:00 AM,"KERSHAW, SAMMY",She Don't Know She's Beautiful,1993,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:39:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:42:00 AM,"BROOKS, GARTH",Two Pina Coladas,1997,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:46:00 AM,ELI YOUNG BAND,Even If It Breaks Your Heart,2011,G,c-,group,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:49:00 AM,"MORRIS, MAREN",The Bones,2019,G,c-,solo,women,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:52:00 AM,"CHESNEY, KENNY",How Forever Feels,1998,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:55:00 AM,"LYNCH, DUSTIN",Small Town Boy,2017,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,2:59:00 AM,"LAMBERT, MIRANDA",White Liar,2009,G,c-,solo,women,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:07:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:09:00 AM,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:12:00 AM,ZAC BROWN BAND,Colder Weather,2010,G,c-,group,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:17:00 AM,"STRAIT, GEORGE","Love Without End, Amen",1990,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:20:00 AM,"HARDY/ALAINA, LAUREN/DAWSON, DEVON",One Beer,2019,G,c-,collab,male-female,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:23:00 AM,"URBAN, KEITH",Days Go By,2004,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:26:00 AM,"CURRINGTON, BILLY",Good Directions,2005,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:30:00 AM,ALABAMA,I'm In A Hurry (And Don't...),1992,G,c-,group,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:37:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:40:00 AM,"MCGRAW, TIM",Just To See You Smile,1997,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:43:00 AM,"BRYAN, LUKE",Most People Are Good,2017,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:47:00 AM,"JANSON, CHRIS",Good Vibes,2019,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:50:00 AM,"BYRD, TRACY",The Keeper Of The Stars,1995,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:54:00 AM,"UNDERWOOD, CARRIE",Blown Away,2012,G,c-,solo,women,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,3:58:00 AM,"RHETT, THOMAS",Life Changes,2017,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:01:00 AM,"GILBERT, BRANTLEY",You Don't Know Her Like I Do,2011,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:08:00 AM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:12:00 AM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:16:00 AM,"ALDEAN, JASON",She's Country,2008,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:20:00 AM,"JACKSON, ALAN",Little Bitty,1996,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:22:00 AM,"HUNT, SAM",Hard To Forget,2020,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:25:00 AM,"SHELTON, BLAKE",Sure Be Cool If You Did,2013,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:29:00 AM,"CHESNEY, KENNY",Save It For A Rainy Day,2014,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:32:00 AM,"WALKER, CLAY",Live Until I Die,1993,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:39:00 AM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:43:00 AM,"KEITH, TOBY",You Ain't Much Fun,1994,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:45:00 AM,"ALDEAN, JASON",Burnin' It Down,2014,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:49:00 AM,MADDIE & TAE,Die From A Broken Heart,2018,G,c-,duo,women,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:52:00 AM,"BROOKS, GARTH",Shameless,1991,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:56:00 AM,"OWEN, JAKE",Barefoot Blue Jean Night,2011,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,4:59:00 AM,"PAISLEY, BRAD",Mud On The Tires,2003,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:06:00 AM,"RHETT, THOMAS",Country Again,2021,R,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:10:00 AM,"TILLIS, PAM",Maybe It Was Memphis,1991,G,c-,solo,women,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:13:00 AM,"PARDI, JON",Dirt On My Boots,2016,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:16:00 AM,"STELL, MATT",Everywhere But On,2019,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:19:00 AM,"CHESNUTT, MARK",It Sure Is Monday,1993,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:26:00 AM,"BENTLEY, DIERKS",Drunk On A Plane,2014,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:30:00 AM,"KRAUSS, ALISON/UNION STATION",When You Say Nothing At All,1995,G,c-,group,male-female,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:39:00 AM,"WILSON, LAINEY",Things A Man Oughta Know,2019,R,c-,solo,women,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:42:00 AM,FLORIDA GEORGIA LINE,Get Your Shine On,2012,G,c-,duo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:45:00 AM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,2020,R,c-,collab,male-female,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:52:00 AM,"SINGLETARY, DARYLE",Too Much Fun,1995,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:55:00 AM,"BRYAN, LUKE",One Margarita,2020,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",OVN,Hubbard,WYGY-FM,5:58:00 AM,ZAC BROWN BAND,Homegrown,2015,G,c-,group,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:07:00 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:10:00 AM,"AKINS, RHETT",That Ain't My Truck,1994,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:14:00 AM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:18:00 AM,"MCGRAW, TIM",Something Like That,1999,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:21:00 AM,"RHETT, THOMAS",Die A Happy Man,2015,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:24:00 AM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:27:00 AM,"MONTGOMERY, JOHN MICHAEL",I Swear,1993,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:39:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Cincinnati,X
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:42:00 AM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:45:00 AM,"STONE, DOUG",In A Different Light,1991,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:49:00 AM,"BARRETT, GABBY",I hope,2019,G,c-,solo,women,white,Cincinnati,X
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:52:00 AM,"JANSON, CHRIS",Fix A Drink,2017,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:55:00 AM,"ADKINS, TRACE",You're Gonna Miss This,2007,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,6:59:00 AM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:09:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:12:00 AM,"STRAIT, GEORGE",I Cross My Heart,1992,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:15:00 AM,"ATKINS, RODNEY",Watching You,2006,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:19:00 AM,"YOAKAM, DWIGHT",Fast As You,1993,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:23:00 AM,"RHETT, THOMAS",T-Shirt,2015,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:26:00 AM,OLD DOMINION,One Man Band,2019,G,c-,group,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:29:00 AM,"ALAINA, LAUREN",Road Less Traveled,2015,G,c-,solo,women,white,Cincinnati,X
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:33:00 AM,"BROOKS, GARTH","Two Of A Kind, Working On ...",1991,G,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:42:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:45:00 AM,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:49:00 AM,"MCENTIRE, REBA",Is There Life Out There,1992,G,c-,solo,women,white,Cincinnati,X
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:52:00 AM,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,Cincinnati,X
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:55:00 AM,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,Cincinnati,B2Bmen
6/13/22,"Monday, Pearce",AMD,Hubbard,WYGY-FM,7:59:00 AM,"TWAIN, SHANIA",That Don't Impress Me Much,1997,G,c-,solo,women,white,Cincinnati,X
