date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_race,b2b_raceGender
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,8:52:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,8:55:00 PM,RASCAL FLATTS,Bless The Broken Road,2004,G,c-,trio,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,8:59:00 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:02:00 PM,DAN + SHAY,Tequila,2018,G,c-,duo,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:06:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2BPOC,B2BPOCMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:13:00 PM,"CHESNEY, KENNY",Til It's Gone,2014,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:16:00 PM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:20:00 PM,"SHELTON, BLAKE",Boys 'Round Here,2013,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:23:00 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:26:00 PM,"BRYAN, LUKE",Knockin' Boots,2019,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:30:00 PM,"REXHA, BEBE/FLORIDA GEORGIA LINE",Meant To Be,2017,G,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:32:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:36:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:45:00 PM,"ALDEAN, JASON",Big Green Tractor,2009,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:49:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:52:00 PM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:55:00 PM,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,9:58:00 PM,"ALLAN, GARY",Every Storm (Runs Out Of Rain),2012,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:01:00 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:05:00 PM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:08:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:17:00 PM,"RHETT, THOMAS",It Goes Like This,2013,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:20:00 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:23:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:26:00 PM,"STRAIT, GEORGE",Wrapped,2006,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:30:00 PM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:34:00 PM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:37:00 PM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns The Whiskey,2018,G,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,X,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:40:00 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:44:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:52:00 PM,"WALLEN, MORGAN",7 Summers,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:56:00 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,10:59:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:02:00 PM,"PARDI, JON",Heartache Medication,2019,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:05:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:15:00 PM,"COMBS, LUKE",Hurricane,2015,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:18:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:21:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:26:00 PM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:29:00 PM,ELI YOUNG BAND,Drunk Last Night,2013,G,c-,group,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:32:00 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:36:00 PM,"STAPLETON, CHRIS",Tennessee Whiskey,2015,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:40:00 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:49:00 PM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:52:00 PM,"BLOCK, PRISCILLA",Just About Over You,2020,R,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:55:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/7/22,"Monday, Barrett",EVE,Cox,KCYY-FM,11:58:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:02:00 AM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,SanAntonio,false,X,X,X,X,X,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:05:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,SanAntonio,false,X,X,X,X,X,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:09:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:17:00 AM,"MCCOLLUM, PARKER",Pretty Heart,2019,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:20:00 AM,"KEITH, TOBY",Old School,2021,C,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:24:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:27:00 AM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:30:00 AM,BROTHERS OSBORNE,I'm Not For Everyone,2020,C,c-,duo,men,white,SanAntonio,true,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:33:00 AM,"YOUNG, CHRIS",Raised On Country,2019,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:36:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:39:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:43:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:50:00 AM,"WOMACK, LEE ANN",I Hope You Dance,2000,G,c-,solo,women,white,SanAntonio,false,X,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:54:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,SanAntonio,false,X,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,12:57:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:01:00 AM,"UNDERWOOD, CARRIE",Heartbeat,2015,G,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:04:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:07:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:11:00 AM,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:15:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:18:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:21:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:24:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:27:00 AM,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:30:00 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:33:00 AM,"PARDI, JON",Heartache Medication,2019,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:37:00 AM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:43:00 AM,LADY ANTEBELLUM,Need You Now,2009,G,c-,trio,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:47:00 AM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:50:00 AM,"KEITH, TOBY",Old School,2021,C,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:53:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:56:00 AM,LANCO,Greatest Love Story,2016,G,c-,group,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,1:59:00 AM,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:03:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:06:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:12:00 AM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:16:00 AM,"JANSON, CHRIS",Bye Mom,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:20:00 AM,"BLOCK, PRISCILLA",Just About Over You,2020,R,c-,solo,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:23:00 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:26:00 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:30:00 AM,"STRAIT, GEORGE",Here For A Good Time,2011,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:33:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:35:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:39:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:45:00 AM,"OTTO, JAMES",Just Got Started Lovin' You,2007,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:49:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:53:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,2:57:00 AM,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:00:00 AM,"URBAN, KEITH",Blue Ain't Your Color,2016,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:04:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:07:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:15:00 AM,"WALLEN, MORGAN",More Than My Hometown,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:18:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:21:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:25:00 AM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,SanAntonio,false,X,X,X,X,X,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:28:00 AM,LADY ANTEBELLUM,What A Song Can Do,2021,R,c-,trio,male-female,white,SanAntonio,false,X,X,X,X,X,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:32:00 AM,"CORBIN, EASTON",Baby Be My Love Song,2014,G,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:35:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:38:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,SanAntonio,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:42:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:48:00 AM,"CHESNEY, KENNY",Don't Blink,2007,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:52:00 AM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:56:00 AM,BROTHERS OSBORNE,I'm Not For Everyone,2020,C,c-,duo,men,white,SanAntonio,true,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,3:59:00 AM,"LYNCH, DUSTIN",Small Town Boy,2017,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,4:02:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,4:05:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,4:11:00 AM,"BRICE, LEE",Rumor,2017,G,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Cox,KCYY-FM,4:14:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,SanAntonio,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
