Date,Weekday,Daypart,OWNER,Station,Time Played,Artist,Title,Rel. Date,GRC,genre,ensemble,gender,race,city,b2b_gender
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:21 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:24 PM,"URBAN, KEITH",Better Life,2004,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:28 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:31 PM,"STAPLETON, CHRIS",Broken Halos,2016,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:34 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:37 PM,"BENTLEY, DIERKS",Drunk On A Plane,2014,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:50 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:54 PM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:57 PM,"ALDEAN, JASON",My Kinda Party,2010,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,4:00 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,4:04 PM,"BRYAN, LUKE",Most People Are Good,2017,G,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,4:08 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,4:12 PM,"BROWN, KANE/ALAINA, LAUREN",What Ifs,2016,G,c-,collab,male-female,multiethnic,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,4:26 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,4:30 PM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,4:34 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,4:38 PM,"YEARWOOD, TRISHA",XXX's And OOO's (An ...),1994,G,c-,solo,women,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,4:40 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,4:53 PM,"CHURCH, ERIC",Drink In My Hand,2011,G,c-,solo,men,white,Austin,B2Bmen
4/29/22,"Friday, regular",AMD,iHeartMedia,KASE-FM,9:10 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:03 PM,"BRICE, LEE",Hard To Love,2012,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:06 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:10 PM,"KEITH, TOBY",I Love This Bar,2003,G,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:14 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:17 PM,"ALDEAN, JASON",Dirt Road Anthem,2010,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:20 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:24 PM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:27 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:30 PM,ALABAMA,Mountain Music,1982,G,c-,group,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:34 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:37 PM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:40 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:43 PM,"MCGRAW, TIM",Live Like You Were Dying,2004,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,5:47 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:02 PM,"BRYAN, LUKE",Country Girl (Shake It For Me),2011,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:06 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:10 PM,"ALDEAN, JASON",Rearview Town,2018,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:22 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:25 PM,"JACKSON, ALAN",Chattahoochee,1992,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:28 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:32 PM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:35 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:38 PM,"URBAN, KEITH",Long Hot Summer,2010,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:51 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:54 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,6:58 PM,"CHESNEY, KENNY",American Kids,2014,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:01 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Austin,B2Bmen
4/29/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:07 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:20 PM,"BROOKS, GARTH",Friends In Low Places,1991,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:23 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:26 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:30 PM,"LAMBERT, MIRANDA",Mama's Broken Heart,2011,G,c-,solo,women,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:32 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:36 PM,"URBAN, KEITH",Somebody Like You,2002,G,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:40 PM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:52 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,7:56 PM,"RHETT, THOMAS",Die A Happy Man,2015,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:00 PM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:02 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:06 PM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:09 PM,ZAC BROWN BAND,Colder Weather,2010,G,c-,group,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:21 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:23 PM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:27 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:30 PM,"LAMBERT, MIRANDA",Over You,2011,G,c-,solo,women,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:33 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:37 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:40 PM,"MCBRIDE, MARTINA",Independence Day,1993,G,c-,solo,women,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:50 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:54 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,8:57 PM,"ALLAN, GARY",Watching Airplanes,2007,G,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:01 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:04 PM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:07 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:17 PM,"CHESNEY, KENNY",She Thinks My Tractor's Sexy,1999,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:21 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:24 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:28 PM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:32 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:35 PM,"CURRINGTON, BILLY",Must Be Doin' Somethin' Right,2005,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:39 PM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:49 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:53 PM,"URBAN, KEITH",Somewhere In My Car,2013,G,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:56 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,9:59 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:03 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:06 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:10 PM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:19 PM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:23 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:26 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:29 PM,"SHELTON, BLAKE",Honey Bee,2011,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:33 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:36 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:39 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:49 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:52 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:55 PM,"GRACIN, JOSH",Nothin' To Lose,2004,G,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,10:58 PM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:01 PM,"DECKER, JESSIE JAMES",Should Have Known Better,2021,C,c-,solo,women,white,Austin,B2Bwomen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:03 PM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:06 PM,LOCASH/LOVE/JOHNSTON,Beach Boys,2021,C,c-,collab,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:16 PM,"MOORE, KIP",Crazy One More Time,2022,C,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:20 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:23 PM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:26 PM,"STAPLETON, CHRIS",Joy Of My Life,2020,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:30 PM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:33 PM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:36 PM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Austin,X
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:46 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:49 PM,"HOUSER, RANDY",Note To Self,2022,C,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:52 PM,"FULCHER, RAY",Anything Like You Dance,2019,C,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:56 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Austin,B2Bmen
5/27/22,"Friday, regular",EVE,iHeartMedia,KASE-FM,11:58 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:01 AM,"BRYAN, LUKE",I See You,2013,G,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:04 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:06 AM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:09 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:18 AM,"STAPLETON, CHRIS",Joy Of My Life,2020,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:22 AM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:26 AM,"GREEN, RILEY",There Was This Girl,2018,G,c-,solo,men,white,Austin,X
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:28 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:31 AM,LADY ANTEBELLUM,Downtown,2013,G,c-,trio,male-female,white,Austin,X
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:34 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Austin,X
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:38 AM,"HUNT, SAM",Kinfolks,2019,G,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:46 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:49 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:52 AM,"BRYAN, LUKE",That's My Kind Of Night,2013,G,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:55 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,12:58 AM,"BROWN, KANE",Lose It,2018,G,c-,solo,men,multiethnic,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:02 AM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:05 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:08 AM,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:11 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:21 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:24 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:27 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:31 AM,FLORIDA GEORGIA LINE,Cruise,2012,G,c-,duo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:34 AM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:37 AM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:40 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:47 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:51 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Austin,X
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:55 AM,"BRYAN, LUKE",Roller Coaster,2013,G,c-,solo,men,white,Austin,X
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,1:59 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:03 AM,"SHELTON, BLAKE",God's Country,2019,G,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:06 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:09 AM,ZAC BROWN BAND,Homegrown,2015,G,c-,group,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:12 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Austin,X
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:20 AM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Austin,X
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:23 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:27 AM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:28 AM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:31 AM,"ALDEAN, JASON",My Kinda Party,2010,G,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:34 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:37 AM,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,Austin,B2Bmen
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:40 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Austin,X
6/13/22,"Monday, Pearce",OVN,iHeartMedia,KASE-FM,2:46 AM,"BECKHAM, CHAYCE/LINDSAY ELL",Can't Do Without Me,2021,R,c-,collab,male-female,white,Austin,X
