date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender,b2b_combinedGender
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.951388889,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,Charlotte,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.953472222,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,Charlotte,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.95625,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Charlotte,X,X
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.958333333,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Charlotte,X,B2BCombWomen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.960416667,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,2019,G,c-,collab,male-female,white,Charlotte,B2Bmixed,B2BCombWomen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.96875,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Charlotte,X,X
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.971527778,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.973611111,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.975694444,"DAN + SHAY/BIEBER, JUSTIN","10,000 Hours",2019,G,c-,collab,men,multiethnic,Charlotte,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.978472222,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.98125,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.988194444,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.991666667,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.994444444,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Charlotte,X,X
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.996527778,"BARRETT, GABBY",The Good Ones,2019,R,c-,solo,women,white,Charlotte,B2Bwomen,B2BCombWomen
1/24/22,"Monday, Block",EVE,Beasley,WSOC-FM,0.999305556,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Charlotte,X,B2BCombWomen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:04 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:07 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:10 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:14 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Charlotte,B2Bmixed,B2BCombWomen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:17 AM,"STAPLETON, CHRIS",Broken Halos,2016,G,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:23 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:25 AM,"JANSON, CHRIS",Bye Mom,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:29 AM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,2019,G,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:33 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Charlotte,X,B2BCombWomen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:36 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:39 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:42 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:45 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:48 AM,"WALKER, CLAY",Catching Up With An Ol' Memory,2021,R,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:51 AM,"OWEN, JAKE",Anywhere With You,2011,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:55 AM,RASCAL FLATTS,These Days,2002,G,c-,trio,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,12:58 AM,"CLARK, CALLISTA",It's 'Cause I Am,2021,R,c-,solo,women,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:01 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:05 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:08 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:14 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:18 AM,"CURRINGTON, BILLY",Pretty Good At Drinkin' Beer,2010,G,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:21 AM,"MARLOWE, KAMERON",Giving You Up,2019,C,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:25 AM,"BENTLEY, DIERKS",Living,2018,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:28 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:32 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:35 AM,"MCCREERY, SCOTTY",You Time,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:38 AM,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:43 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:46 AM,"STELL, MATT",Everywhere But On,2019,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:50 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:53 AM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:56 AM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,1:59 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:02 AM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Charlotte,X,B2BCombWomen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:05 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:07 AM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:11 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:15 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:18 AM,"CLARK, CALLISTA",It's 'Cause I Am,2021,R,c-,solo,women,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:20 AM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:24 AM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:27 AM,"SMITH, CONNER",Learn From It,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:30 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:35 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:38 AM,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:41 AM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:44 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:48 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:51 AM,MONTGOMERY GENTRY,Something To Be Proud Of,2004,G,c-,duo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:55 AM,"HUNT, SAM",Breaking Up Was Easy In The...,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,2:58 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:02 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:05 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:08 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:11 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:13 AM,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:17 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:20 AM,ZAC BROWN BAND,Toes,2008,G,c-,group,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:24 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:28 AM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:31 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:34 AM,"KEITH, TOBY",Old School,2021,C,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:39 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:43 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:47 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:49 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:53 AM,"PARMALEE/BROWN, BLANCO",Just The Way,2019,R,c-,collab,men,multiethnic,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,3:56 AM,UNCLE KRACKER,Smile,2009,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:00 AM,"CLARK, CALLISTA",It's 'Cause I Am,2021,R,c-,solo,women,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:02 AM,"ARTS, TENILLE","Back Then, Right Now",2021,R,c-,solo,women,white,Charlotte,B2Bwomen,B2BCombWomen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:05 AM,LADY ANTEBELLUM,Like A Lady,2021,R,c-,trio,male-female,white,Charlotte,X,B2BCombWomen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:08 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Charlotte,B2Bmixed,B2BCombWomen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:11 AM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:15 AM,"LANE, CHRIS",Fill Them Boots,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:17 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:21 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:24 AM,"BARRETT, GABBY",I Hope,2019,G,c-,solo,women,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:27 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:31 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:33 AM,"CHESNEY, KENNY",Don't Happen Twice,2000,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:37 AM,MIDLAND,Sunrise Tells The Story,2021,C,c-,trio,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:41 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:44 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:48 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:51 AM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:55 AM,"URBAN, KEITH",Better Life,2004,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,4:58 AM,"YOUNG, BRETT",Like I Loved You,2016,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:02 AM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:06 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:09 AM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:12 AM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:19 AM,BROTHERS OSBORNE,I'm Not For Everyone,2020,C,c-,duo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:22 AM,"CURRINGTON, BILLY",Pretty Good At Drinkin' Beer,2010,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:25 AM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:28 AM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,2020,R,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:30 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:36 AM,MONTGOMERY GENTRY,Hell Yeah,2002,G,c-,duo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:40 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:44 AM,"OWEN, JAKE",Anywhere With You,2011,G,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:47 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:50 AM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",OVN,Beasley,WSOC-FM,5:53 AM,"KEITH, TOBY",As Good As I Once Was,2005,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:05 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:08 AM,"STAPLETON, CHRIS",Broken Halos,2016,G,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:11 AM,"SCOTT, DYLAN",Nobody,2019,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:14 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:18 AM,"BENTLEY, DIERKS",Sideways,2009,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:21 AM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:32 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:36 AM,"HOUSER, RANDY",How Country Feels,2012,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:39 AM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:43 AM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:47 AM,RASCAL FLATTS,These Days,2002,G,c-,trio,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:50 AM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,2019,G,c-,collab,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:53 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Charlotte,B2Bmixed,B2BCombWomen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,6:57 AM,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,Charlotte,X,X
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:09 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:13 AM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:15 AM,"KEITH, TOBY",Whiskey Girl,2003,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:19 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:34 AM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:37 AM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:41 AM,"ALDEAN, JASON",Big Green Tractor,2009,G,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:47 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:49 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:54 AM,LADY ANTEBELLUM,Like A Lady,2021,R,c-,trio,male-female,white,Charlotte,X,X
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,7:57 AM,"RHETT, THOMAS",Remember You Young,2019,G,c-,solo,men,white,Charlotte,X,X
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,8:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Charlotte,B2Bmen,B2BCombMen
1/28/22,"Friday, regular",AMD,Beasley,WSOC-FM,8:03 AM,"BARRETT, GABBY",I Hope,2019,G,c-,solo,women,white,Charlotte,X,X
