date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_race,b2b_raceGender
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,1:44:00 AM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,1:48:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,1:51:00 AM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,1:55:00 AM,"BECKHAM, CHAYCE/ELL, LINDSAY",Can't Do Without Me,2021,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,1:58:00 AM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,2021,R,c-,collab,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:01:00 AM,"HOUSER, RANDY",Note To Self,2022,C,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:04:00 AM,"MOORE, KIP",Crazy One More Time,2022,C,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:08:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:12:00 AM,"KINSEY, ERIN",Just Drive,2021,C,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:14:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:17:00 AM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:20:00 AM,"CARMICHAEL, DILLON",Son Of A,2021,C,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:23:00 AM,ELI YOUNG BAND,Love Talking,2022,C,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:26:00 AM,"CLARK, CALLISTA",Gave It Back Broken,2022,C,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:29:00 AM,"MOON, NIKO",Easy Tonight,2022,C,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:32:00 AM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:39:00 AM,"STELL, MATT",Man Made,2022,C,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:42:00 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:46:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:49:00 AM,LOCASH,I Love This Life,2014,G,c-,duo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:53:00 AM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:56:00 AM,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,2:59:00 AM,"PARMALEE/BROWN, BLANCO",Just The Way,2019,R,c-,collab,men,multiethnic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2BPOC,B2BPOCMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:02:00 AM,"BRICE, LEE",I Drive Your Truck,2012,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:06:00 AM,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:11:00 AM,"ALDEAN, JASON",The Truth,2009,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:15:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:19:00 AM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:22:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Houston,false,X,X,X,X,X,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:25:00 AM,LITTLE BIG TOWN,Hell Yeah,2022,C,c-,group,male-female,white,Houston,false,X,X,X,X,X,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:28:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:31:00 AM,"RAY, MICHAEL",Kiss You In The Morning,2014,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:34:00 AM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:40:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:44:00 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:47:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:50:00 AM,FLORIDA GEORGIA LINE,Get Your Shine On,2012,G,c-,duo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:53:00 AM,"WILSON, LAINEY",Heart Like A Truck,2022,C,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,3:56:00 AM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:00:00 AM,"CHESNEY, KENNY",Get Along,2018,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:03:00 AM,"URBAN, KEITH",Blue Ain't Your Color,2016,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:07:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:10:00 AM,"MORGAN, CRAIG",That's What I Love About Sun.,2004,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:14:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:17:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:21:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:23:00 AM,"KING, ELLE/BENTLEY, DIERKS",Worth A Shot,2022,C,c-,collab,male-female,white,Houston,false,B2Bmixed,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,B2BwhiteMixed
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:27:00 AM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:31:00 AM,"PEARCE, CARLY",Every Little Thing,2016,G,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:33:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:39:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:42:00 AM,"JOHNSON, CODY",Human,2021,C,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:45:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:49:00 AM,"CURRINGTON, BILLY",Don't It,2014,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:52:00 AM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:55:00 AM,"GRIFFIN, RYAN","Salt, Lime & Tequila",2021,C,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,4:59:00 AM,"ELDREDGE, BRETT",Wanna Be That Song,2015,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:02:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:06:00 AM,ALABAMA,Song Of The South,1988,G,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:12:00 AM,"BARRETT, GABBY",The Good Ones,2019,R,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:15:00 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:19:00 AM,"YOUNG, BRETT",Mercy,2017,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:26:00 AM,THOMPSON SQUARE,Are You Gonna Kiss Me Or Not,2010,G,c-,duo,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:29:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:33:00 AM,"SHELTON, BLAKE",Honey Bee,2011,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:40:00 AM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns The Whiskey,2018,G,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:43:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:47:00 AM,"STRAIT, GEORGE",Troubadour,2008,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:55:00 AM,LADY ANTEBELLUM,Bartender,2014,G,c-,trio,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",OVN,COX,KKBQ-FM,5:58:00 AM,OLD DOMINION,One Man Band,2019,G,c-,group,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:01:00 AM,"STAPLETON, CHRIS",Parachute,2015,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:05:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:09:00 AM,"UNDERWOOD, CARRIE",Last Name,2007,G,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:17:00 AM,"MCCREERY, SCOTTY",This Is It,2018,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:21:00 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:24:00 AM,"YOUNG, CHRIS",I'm Comin' Over,2015,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:30:00 AM,"PAISLEY, BRAD",I'm Gonna Miss Her,2001,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:33:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:48:00 AM,"CURRINGTON, BILLY",It Don't Hurt Like It Used To,2015,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:51:00 AM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,6:59:00 AM,"MCGRAW, TIM",Humble And Kind,2015,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:03:00 AM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:08:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:15:00 AM,"COMBS, LUKE",Beer Never Broke My Heart,2019,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:18:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:22:00 AM,"BROWN, KANE",Heaven,2017,G,c-,solo,men,multiethnic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:29:00 AM,"MCBRIDE, MARTINA",My Baby Loves Me,1993,G,c-,solo,women,white,Houston,false,X,X,X,X,X,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:32:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:36:00 AM,"HOUSER, RANDY",How Country Feels,2012,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:44:00 AM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:47:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:50:00 AM,"BRICE, LEE",Hard To Love,2012,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,7:59:00 AM,ALABAMA,If You're Gonna Play In Texas,1984,G,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,8:03:00 AM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,8:06:00 AM,"ALDEAN, JASON",Night Train,2012,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,8:10:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,8:17:00 AM,"BARRETT, GABBY",I Hope,2019,G,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,8:20:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,8:32:00 AM,"CHESNEY, KENNY/UNCLE KRACKER",When The Sun Goes Down,2004,G,c-,collab,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,8:35:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,8:45:00 AM,"RAY, MICHAEL",Think A Little Less,2014,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,8:48:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:01:00 AM,ELI YOUNG BAND,Crazy Girl,2011,G,c-,group,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:04:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:07:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:11:00 AM,"OWEN, JAKE",Barefoot Blue Jean Night,2011,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:20:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:22:00 AM,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:26:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:30:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:33:00 AM,"ROGERS, RANDY BAND",Kiss Me In The Dark,2006,G,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:36:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:39:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:48:00 AM,"YOUNG, BRETT",Like I Loved You,2016,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:51:00 AM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:54:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",AMD,COX,KKBQ-FM,9:57:00 AM,"JACKSON, ALAN",Drive (For Daddy Gene),2002,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",MID,COX,KKBQ-FM,10:01:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
6/24/22,"Friday, regular",MID,COX,KKBQ-FM,10:05:00 AM,FLORIDA GEORGIA LINE,Round Here,2012,G,c-,duo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
