date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_race,b2b_raceGender
5/20/22,"Friday, Wilson",PMD,Audacy/Entercom,WUSN-FM,6:55:00 PM,"OWEN, JAKE",Barefoot Blue Jean Night,2011,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:00:00 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:02:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:05:00 PM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:09:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:12:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:16:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:20:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:23:00 PM,"DICKERSON, RUSSELL",Blue Tacoma,2016,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:26:00 PM,"SHELTON, BLAKE",Honey Bee,2011,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:29:00 PM,"RICE, CHASE",If I Were Rock & Roll,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:32:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:35:00 PM,"BENTLEY, DIERKS",Home,2011,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:39:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:50:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:54:00 PM,"ELDREDGE, BRETT",Songs About You,2022,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,7:58:00 PM,"SWIFT, TAYLOR",Love Story (Taylor's Version),2021,C,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:02:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:05:00 PM,RASCAL FLATTS,What Hurts The Most,2005,G,c-,trio,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:09:00 PM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:12:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,X,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:21:00 PM,FLORIDA GEORGIA LINE,Cruise,2012,G,c-,duo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:25:00 PM,LOCASH,I Love This Life,2014,G,c-,duo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:28:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:32:00 PM,"CHESNEY, KENNY",American Kids,2014,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:35:00 PM,"STAPLETON, CHRIS",Joy Of My Life,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:38:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:42:00 PM,FLORIDA GEORGIA LINE,Stay,2012,G,c-,duo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:51:00 PM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:56:00 PM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,8:58:00 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:02:00 PM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,2021,R,c-,collab,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:04:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:08:00 PM,"DAVIS, JORDAN",Almost Maybes,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:10:00 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:20:00 PM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:24:00 PM,LOCASH/LOVE & JOHNSTON,Beach Boys,2021,C,c-,collab,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:27:00 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:32:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:35:00 PM,"WILSON, LAINEY",Heart Like A Truck,2022,C,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:38:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Chicago,false,B2Bwomen,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,B2BwhiteWomen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:41:00 PM,"SMITH, CAITLYN",Downtown Baby,2022,R,c-,solo,women,white,Chicago,false,B2Bwomen,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,B2BwhiteWomen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:51:00 PM,"HURD, RYAN",Pass It On,2021,C,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:53:00 PM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,9:56:00 PM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:00:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:03:00 PM,"ELDREDGE, BRETT",Drunk On Your Love,2015,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:05:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:08:00 PM,"DICKERSON, RUSSELL",Every Little Thing,2016,G,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:17:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:22:00 PM,LOCASH,I Know Somebody,2015,G,c-,duo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:26:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:29:00 PM,"BRYAN, LUKE",Home Alone Tonight,2015,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:32:00 PM,"JONES, CAROLINE",Come In (But Don't Make...),2021,C,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:35:00 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:39:00 PM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:42:00 PM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:51:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:56:00 PM,"ASHTON, KASSI",Dates In Pickup Trucks,2022,C,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,10:59:00 PM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:02:00 PM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:07:00 PM,LOCASH,One Big Country Song,2019,G,c-,duo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:10:00 PM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:19:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Chicago,false,X,X,X,X,X,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:22:00 PM,"OWEN, JAKE",I Was Jack (You Were Diane),2018,G,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:25:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:28:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:32:00 PM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:35:00 PM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:39:00 PM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:43:00 PM,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/20/22,"Friday, Wilson",EVE,Audacy/Entercom,WUSN-FM,11:59:00 PM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,2021,R,c-,collab,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:02:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,X,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:05:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:09:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:12:00 AM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:14:00 AM,"ALDEAN, JASON",When She Says Baby,2012,G,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:17:00 AM,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:20:00 AM,"ELDREDGE, BRETT",Songs About You,2022,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:23:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:26:00 AM,DAN + SHAY,I Should Probably Go To Bed,2020,R,c-,duo,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:29:00 AM,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2BPOC,B2BPOCMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:32:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Chicago,false,X,X,X,X,X,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:36:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:39:00 AM,"WILSON, LAINEY",Heart Like A Truck,2022,C,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:43:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:46:00 AM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:55:00 AM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:58:00 AM,"RICE, CHASE",If I Were Rock & Roll,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:02:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:05:00 AM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:08:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:11:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:14:00 AM,OLD DOMINION,Break Up With Him,2014,G,c-,group,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:18:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:21:00 AM,"JONES, CAROLINE",Come In (But Don't Make...),2021,C,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:24:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:27:00 AM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:30:00 AM,LADY ANTEBELLUM,What A Song Can Do,2021,R,c-,trio,male-female,white,Chicago,false,X,X,X,X,X,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:33:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:36:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:39:00 AM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:43:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:46:00 AM,"ASHTON, KASSI",Dates In Pickup Trucks,2022,C,c-,solo,women,white,Chicago,false,B2Bwomen,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,B2BwhiteWomen
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:53:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Chicago,false,X,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:56:00 AM,"SMITH, CAITLYN",Downtown Baby,2022,R,c-,solo,women,white,Chicago,false,X,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:59:00 AM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,2020,R,c-,collab,male-female,white,Chicago,false,X,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:01:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:05:00 AM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:08:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:11:00 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:14:00 AM,FLORIDA GEORGIA LINE,Round Here,2012,G,c-,duo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
5/27/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:18:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
