Date,Weekday,Daypart,OWNER,Station,Time Played,Artist,Title,Rel. Date,GRC,genre,ensemble,gender,race,city,b2b_gender
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,1:03 PM,"DAVIS, JORDAN",Slow Dance In A Parking Lot,2017,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,1:09 PM,"WALLEN, MORGAN",7 Summers,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,1:13 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Nashville,B2Bmen
11/25/22,"Friday, regular",MID,Cumulus,WKDF-FM,12:47 PM,"MORONEY, MEGAN",Tennessee Orange,2022,C,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,1:22 PM,"MCBRYDE, ASHLEY",One Night Standards,2019,G,c-,solo,women,white,Nashville,B2Bwomen
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,1:33 PM,"CLARK, CALLISTA",It's 'Cause I Am,2021,R,c-,solo,women,white,Nashville,B2Bwomen
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,1:36 PM,"PARDI, JON",Heartache Medication,2019,G,c-,solo,men,white,Nashville,X
1/28/22,"Friday, regular",EVE,Cumulus,WKDF-FM,10:00 PM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WKDF-FM,12:38 AM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,B2Bmixed
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,1:45 PM,"LAMBERT, MIRANDA",Bluebird,2019,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,1:48 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,1:51 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:05 PM,"PEARCE, CARLY",Every Little Thing,2016,G,c-,solo,women,white,Nashville,X
6/24/22,"Friday, regular",EVE,Cumulus,WKDF-FM,7:34 PM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:14 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:17 PM,"RHETT, THOMAS",Look What God Gave Her,2019,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:20 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:23 PM,"LYNCH, DUSTIN",Ridin' Roads,2019,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:34 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:37 PM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:41 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:43 PM,"WILSON, LAINEY",Things A Man Oughta Know,2019,R,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:46 PM,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,Nashville,X
7/29/22,"Friday, regular",OVN,Cumulus,WKDF-FM,3:28 AM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",MID,Cumulus,WKDF-FM,2:53 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,3:05 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,3:08 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,3:11 PM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,Nashville,B2Bmen
8/26/22,"Friday, regular",OVN,Cumulus,WKDF-FM,3:56 AM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,3:24 PM,"BROWN, KANE",Good As You,2018,G,c-,solo,men,multiethnic,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,3:39 PM,FLORIDA GEORGIA LINE,Anything Goes,2014,G,c-,duo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,3:43 PM,"BARRETT, GABBY",The Good Ones,2019,R,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,3:47 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,3:50 PM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,3:53 PM,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:05 PM,"STELL, MATT",Prayed For You,2018,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:09 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:12 PM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:16 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:19 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:22 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:32 PM,"CLARK, CALLISTA",It's 'Cause I Am,2021,R,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:35 PM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:38 PM,"LANE, CHRIS","Big, Big Plans",2019,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:42 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:45 PM,"MOORE, JUSTIN",Small Town USA,2009,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:49 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,4:51 PM,"WALLEN, MORGAN",7 Summers,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:03 PM,"MORRIS, MAREN",Girl,2019,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:09 PM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:16 PM,"BRYAN, LUKE","Sunrise, Sunburn, Sunset",2017,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:20 PM,"HUNT, SAM",Breaking Up Was Easy In The...,2020,R,c-,solo,men,white,Nashville,B2Bmen
11/25/22,"Friday, regular",EVE,Cumulus,WKDF-FM,8:49 PM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:26 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:36 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:39 PM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:43 PM,"JANSON, CHRIS",Done,2019,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:47 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:50 PM,"BRICE, LEE",Rumor,2017,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,5:54 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:06 PM,"ARTS, TENILLE",Somebody Like That,2019,R,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:09 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Nashville,X
1/7/22,"Friday, Morris",PMD,Cumulus,WKDF-FM,3:49 PM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:15 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:18 PM,RASCAL FLATTS,Bless The Broken Road,2004,G,c-,trio,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:22 PM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:25 PM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,Nashville,B2Bmen
1/24/22,"Monday, Block",PMD,Cumulus,WKDF-FM,3:52 PM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:37 PM,"ALDEAN, JASON",Got What I Got,2019,G,c-,solo,men,white,Nashville,X
3/18/22,"Friday, Underwood",EVE,Cumulus,WKDF-FM,9:31 PM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:46 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WKDF-FM,6:56 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:00 PM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Nashville,B2Bmen
4/8/22,"Friday, Ballerini",OVN,Cumulus,WKDF-FM,3:29 AM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:06 PM,"COMBS, LUKE",Beer Never Broke My Heart,2019,G,c-,solo,men,white,Nashville,X
6/13/22,"Monday, Pearce",OVN,Cumulus,WKDF-FM,1:30 AM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:20 PM,"SHANE, ELVIE",My Boy,2020,R,c-,solo,men,white,Nashville,X
1/28/22,"Friday, regular",OVN,Cumulus,WKDF-FM,2:48 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:29 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:32 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:50 PM,"LAMBERT, MIRANDA",Settling Down,2019,R,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,7:56 PM,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:00 PM,"CHURCH, ERIC",Hell Of A View,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:03 PM,"HUNT, SAM",Kinfolks,2019,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:16 PM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:19 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:26 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:29 PM,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:32 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Nashville,B2Bmen
1/28/22,"Friday, regular",MID,Cumulus,WKDF-FM,11:13 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:39 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Nashville,B2Bwomen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:50 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:53 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,8:56 PM,"RHETT, THOMAS",Make Me Wanna,2013,G,c-,solo,men,white,Nashville,B2Bmen
1/28/22,"Friday, regular",PMD,Cumulus,WKDF-FM,4:43 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:02 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:05 PM,"ARTS, TENILLE",Somebody Like That,2019,R,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:16 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:21 PM,"STAPLETON, CHRIS",Starting Over,2020,R,c-,solo,men,white,Nashville,B2Bmen
1/28/22,"Friday, regular",EVE,Cumulus,WKDF-FM,7:19 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:28 PM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:31 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:35 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:38 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:49 PM,"URBAN, KEITH",Somebody Like You,2002,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:53 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,9:56 PM,BROTHERS OSBORNE,It Ain't My Fault,2016,G,c-,duo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:00 PM,"BALLERINI, KELSEA",Hole In The Bottle,2020,R,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:05 PM,"CHESNEY, KENNY/UNCLE KRACKER",When The Sun Goes Down,2004,G,c-,collab,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:16 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:19 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:24 PM,"MCCOLLUM, PARKER",Pretty Heart,2019,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:28 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:31 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:35 PM,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:38 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:50 PM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:53 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,10:56 PM,"PARDI, JON",Ain't Always The Cowboy,2019,R,c-,solo,men,white,Nashville,B2Bmen
1/28/22,"Friday, regular",EVE,Cumulus,WKDF-FM,11:18 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WKDF-FM,2:25 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,B2Bwomen
2/25/22,"Friday, regular",AMD,Cumulus,WKDF-FM,6:09 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,B2Bwomen
2/25/22,"Friday, regular",MID,Cumulus,WKDF-FM,2:49 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,B2Bwomen
2/25/22,"Friday, regular",EVE,Cumulus,WKDF-FM,7:35 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,B2Bwomen
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:25 PM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:28 PM,"STAPLETON, CHRIS",Tennessee Whiskey,2015,G,c-,solo,men,white,Nashville,B2Bmen
3/25/22,"Friday, regular",OVN,Cumulus,WKDF-FM,1:38 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:38 PM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:49 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Nashville,B2Bmen
3/25/22,"Friday, regular",OVN,Cumulus,WKDF-FM,5:50 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WKDF-FM,11:56 PM,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,Nashville,X
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:00 AM,"SHELTON, BLAKE",Austin,2001,G,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:03 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:06 AM,"ARTS, TENILLE","Back Then, Right Now",2021,R,c-,solo,women,white,Nashville,X
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:13 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Nashville,X
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:16 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:20 AM,"STELL, MATT",Everywhere But On,2019,G,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:26 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:29 AM,"LAMBERT, MIRANDA",Bluebird,2019,G,c-,solo,women,white,Nashville,X
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:32 AM,"SWIFT, TAYLOR",I Bet You Think About Me,2021,C,c-,solo,women,white,Nashville,B2Bwomen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:36 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Nashville,X
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:46 AM,"CURRINGTON, BILLY",Don't,2008,G,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:50 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:54 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,12:56 AM,"RODGERS, JAMESON",Some Girls,2017,G,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,1:00 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,1:03 AM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,1:06 AM,"OWEN, JAKE",Made For You,2018,R,c-,solo,men,white,Nashville,B2Bmen
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,1:17 AM,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,Nashville,B2Bmen
3/25/22,"Friday, regular",AMD,Cumulus,WKDF-FM,8:09 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,1:22 AM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Nashville,X
3/25/22,"Friday, regular",AMD,Cumulus,WKDF-FM,9:46 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,1:30 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Nashville,X
3/25/22,"Friday, regular",PMD,Cumulus,WKDF-FM,4:19 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
3/18/22,"Friday, Underwood",OVN,Cumulus,WKDF-FM,1:36 AM,"BRYAN, LUKE",What She Wants Tonight,2019,G,c-,solo,men,white,Nashville,X
3/25/22,"Friday, regular",EVE,Cumulus,WKDF-FM,7:17 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Nashville,X
