date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender,b2b_combinedGender
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:03:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:07:00 AM,"SWIFT, TAYLOR",Tim McGraw,2006,G,c-,solo,women,white,WashingtonDC,X,B2BCombWomen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:10:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,WashingtonDC,X,X
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:19:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:22:00 AM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,WashingtonDC,X,X
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:25:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:28:00 AM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:31:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:35:00 AM,"COMBS, LUKE/CHURCH, ERIC",Does To Me,2019,G,c-,collab,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:38:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:45:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:49:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:53:00 AM,"SHELTON, BLAKE",Boys 'Round Here,2013,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,4:57:00 AM,"ANDRESS, INGRID",More Hearts Than Mine,2019,G,c-,solo,women,white,WashingtonDC,X,X
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:00:00 AM,RASCAL FLATTS,Star Spangled Banner,2009,G,c-,trio,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:02:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:05:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:19:00 AM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:21:00 AM,"BRYAN, LUKE",Most People Are Good,2017,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:25:00 AM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:27:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:45:00 AM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:48:00 AM,"KEITH, TOBY",How Do You Like Me Now?!,1999,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:51:00 AM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:54:00 AM,"YOUNG, BRETT",Like I Loved You,2016,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",OVN,iHeartMedia,WMZQ-FM,5:57:00 AM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,6:06:00 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,6:10:00 AM,"OWEN, JAKE",Barefoot Blue Jean Night,2011,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,6:19:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,6:27:00 AM,"BENTLEY, DIERKS",Living,2018,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,6:38:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,6:48:00 AM,THOMPSON SQUARE,Are You Gonna Kiss Me Or Not,2010,G,c-,duo,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,6:55:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,6:58:00 AM,"LANE, CHRIS","Big, Big Plans",2019,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,7:09:00 AM,"CHESNEY, KENNY",Get Along,2018,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,7:25:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,7:41:00 AM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,7:51:00 AM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,7:54:00 AM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,7:58:00 AM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,8:05:00 AM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,8:26:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,8:39:00 AM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,8:49:00 AM,"PASLAY, ERIC",Friday Night,2013,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,8:52:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,8:57:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,9:13:00 AM,"HAYES, WALKER/MCKENNA, LORI",Briefcase,2021,C,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",AMD,iHeartMedia,WMZQ-FM,9:59:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,WashingtonDC,B2Bmixed,B2BCombWomen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:02:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:06:00 AM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:20:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:23:00 AM,"ATKINS, RODNEY",Take A Back Road,2011,G,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:27:00 AM,"PARMALEE/BROWN, BLANCO",Just The Way,2019,R,c-,collab,men,multiethnic,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:30:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:33:00 AM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:37:00 AM,RASCAL FLATTS,What Hurts The Most,2005,G,c-,trio,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:50:00 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:53:00 AM,"RHETT, THOMAS",Life Changes,2017,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:56:00 AM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,10:59:00 AM,"MCCREERY, SCOTTY",You Time,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:02:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:06:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:21:00 AM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:23:00 AM,LADY ANTEBELLUM,Need You Now,2009,G,c-,trio,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:27:00 AM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:31:00 AM,"SCOTT, DYLAN",Nobody,2019,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:33:00 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:37:00 AM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:40:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:44:00 AM,"RODGERS, JAMESON",Some Girls,2017,G,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:47:00 AM,"KEITH, TOBY",I Love This Bar,2003,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:50:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:53:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,11:57:00 AM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:02:00 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:05:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:09:00 PM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:12:00 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:15:00 PM,"STRAIT, GEORGE",Write This Down,1999,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:19:00 PM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:22:00 PM,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:26:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:29:00 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:33:00 PM,"SHELTON, BLAKE",Honey Bee,2011,G,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:36:00 PM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:39:00 PM,"GILBERT, BRANTLEY",Country Must Be Country Wide,2010,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:42:00 PM,"SWIFT, TAYLOR",I Bet You Think About Me,2021,C,c-,solo,women,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:46:00 PM,"HUNT, SAM",Breaking Up Was Easy In The...,2020,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,12:50:00 PM,"HAYES, HUNTER",Wanted,2011,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:00:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:04:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:07:00 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:20:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:23:00 PM,LANCO,Greatest Love Story,2016,G,c-,group,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:26:00 PM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:29:00 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:32:00 PM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:34:00 PM,"RUCKER, DARIUS",It Won't Be Like This For Long,2008,G,c-,solo,men,black,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:47:00 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:50:00 PM,"SHELTON, BLAKE",A Guy With A Girl,2016,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:53:00 PM,"WALLEN, MORGAN",Chasin' You,2018,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:56:00 PM,"ZAC BROWN BAND/BUFFETT, JIMMY",Knee Deep,2010,G,c-,collab,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,1:59:00 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:03:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:06:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:20:00 PM,"MCCREERY, SCOTTY",You Time,2020,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:23:00 PM,RASCAL FLATTS,Prayin' For Daylight,2000,G,c-,trio,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:27:00 PM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:30:00 PM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:33:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:36:00 PM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:42:00 PM,"BROOKS, GARTH",Stronger Than Me,2018,C,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:53:00 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:56:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",MID,iHeartMedia,WMZQ-FM,2:59:00 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:03:00 PM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,WashingtonDC,X,X
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:06:00 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:23:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:27:00 PM,FLORIDA GEORGIA LINE,Stay,2012,G,c-,duo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:30:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,WashingtonDC,X,X
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:33:00 PM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling..,2020,R,c-,collab,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:37:00 PM,"SHELTON, BLAKE",Some Beach,2004,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:50:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:53:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,WashingtonDC,X,X
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:56:00 PM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,3:59:00 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,4:02:00 PM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,WashingtonDC,X,X
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,4:05:00 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,4:19:00 PM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,4:22:00 PM,MONTGOMERY GENTRY,Where I Come From,2011,G,c-,duo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,4:25:00 PM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,4:28:00 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,4:31:00 PM,"HUNT, SAM",Take Your Time,2014,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,4:34:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,WashingtonDC,X,X
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,4:38:00 PM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,WashingtonDC,X,X
1/24/22,"Monday, Block",PMD,iHeartMedia,WMZQ-FM,4:41:00 PM,"MCGRAW, TIM",My Best Friend,1999,G,c-,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen
