date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,3:38 AM,"BRYAN, LUKE",Do I,2009,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,3:45 AM,"MESSINA, JO DEE","Heads Carolina, Tails Calif.",1995,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,3:48 AM,"CURRINGTON, BILLY",Pretty Good At Drinkin' Beer,2010,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,3:51 AM,"JACKSON, ALAN",Livin' On Love,1994,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,3:55 AM,"HILL, FAITH",Breathe,1999,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,3:59 AM,"CHESNUTT, MARK",Brother Jukebox,1991,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:02 AM,LITTLE BIG TOWN,Boondocks,2005,G,c-,group,male-female,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:06 AM,LITTLE TEXAS,God Blessed Texas,1993,G,c-,group,men,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:10 AM,RASCAL FLATTS,I Like The Sound Of That,2014,G,c-,trio,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:15 AM,KENTUCKY HEADHUNTERS,Dumas Walker,1990,G,c-,group,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:18 AM,SUGARLAND,Something More,2004,G,c-,duo,male-female,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:22 AM,"YOUNG, CHRIS",Raised On Country,2019,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:24 AM,"WILSON, GRETCHEN",Redneck Woman,2004,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:28 AM,"MONTGOMERY, JOHN MICHAEL",Life's A Dance,1992,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:31 AM,"ATKINS, RODNEY",If You're Going Through Hell,2005,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:35 AM,"STRAIT, GEORGE","Love Without End, Amen",1990,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:38 AM,"PAISLEY, BRAD",I'm Gonna Miss Her,2001,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:43 AM,"BROOKS, GARTH",Unanswered Prayers,1990,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:46 AM,"SHELTON, BLAKE",Ol' Red,2001,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:50 AM,"DIFFIE, JOE",John Deere Green,1993,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:54 AM,"MCENTIRE, REBA",The Greatest Man I Never Knew,1992,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,4:57 AM,"BLACK, CLINT",Nothin' But The Taillights,1997,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:05 AM,BROOKS & DUNN,She's Not The Cheatin' Kind,1994,G,c-,duo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:08 AM,FLORIDA GEORGIA LINE,Get Your Shine On,2012,G,c-,duo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:11 AM,"JACKSON, ALAN",Little Bitty,1996,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:18 AM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:22 AM,"MCBRIDE, MARTINA",Wild Angels,1995,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:25 AM,ZAC BROWN BAND,Highway 20 Ride,2008,G,c-,group,men,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:29 AM,ALABAMA,Tennessee River,1980,G,c-,group,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:32 AM,"BRYAN, LUKE",I Don't Want This Night To End,2011,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:36 AM,"YEARWOOD, TRISHA",XXX's And OOO's (An ...),1994,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:38 AM,"BENTLEY, DIERKS",Somewhere On A Beach,2016,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:46 AM,"CHURCH, ERIC",Drink In My Hand,2011,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:49 AM,"WALKER, CLAY",Live Until I Die,1993,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:52 AM,"TWAIN, SHANIA",That Don't Impress Me Much,1997,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",OVN,Cumulus,WSM-FM,5:56 AM,"TURNER, JOSH",Hometown Girl,2016,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:05 AM,"MCGRAW, TIM",Something Like That,1999,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:08 AM,"BROOKS, GARTH",Friends In Low Places,1991,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:11 AM,"NICHOLS, JOE",Sunny And 75,2013,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:19 AM,"ALDEAN, JASON",Got What I Got,2019,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:22 AM,"JACKSON, ALAN",Summertime Blues,1994,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:25 AM,DIXIE CHICKS,Landslide,2002,G,c-,trio,women,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:29 AM,"MURPHY, DAVID LEE",Dust On The Bottle,1995,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:32 AM,"YOUNG, CHRIS",I'm Comin' Over,2015,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:35 AM,SHENANDOAH,"Next To You, Next To Me",1990,G,c-,group,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:38 AM,"BRICE, LEE",Love Like Crazy,2008,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:49 AM,"STRAIT, GEORGE",I Cross My Heart,1992,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:52 AM,ELI YOUNG BAND,Crazy Girl,2011,G,c-,group,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,6:56 AM,"KERSHAW, SAMMY",She Don't Know She's Beautiful,1993,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:03 AM,"KEITH, TOBY",A Little Less Talk And A Lot..,1993,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:06 AM,LADY ANTEBELLUM,Need You Now,2009,G,c-,trio,male-female,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:10 AM,"RIMES, LEANN",One Way Ticket (Because I Can),1996,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:19 AM,FLORIDA GEORGIA LINE,This Is How We Roll,2013,G,c-,duo,men,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:22 AM,"BROOKS, GARTH",The Thunder Rolls,1991,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:25 AM,"RUCKER, DARIUS",It Won't Be Like This For Long,2008,G,c-,solo,men,black,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:29 AM,"MONTGOMERY, JOHN MICHAEL",Be My Baby Tonight,1994,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:32 AM,"SHELTON, BLAKE",God's Country,2019,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:35 AM,"BERRY, JOHN",Your Love Amazes Me,1993,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:38 AM,"UNDERWOOD, CARRIE",Last Name,2007,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:49 AM,"CHESNEY, KENNY","No Shoes, No Shirt, No ...",2002,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:52 AM,BROOKS & DUNN,Hard Workin' Man,1993,G,c-,duo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,7:55 AM,"BENTLEY, DIERKS",I Hold On,2013,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:04 AM,"PAISLEY, BRAD",He Didn't Have To Be,2000,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:08 AM,"STRAIT, GEORGE",Give It Away,2006,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:11 AM,"KETCHUM, HAL",Small Town Saturday Night,1991,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:19 AM,LADY ANTEBELLUM,What If I Never Get Over You,2019,G,c-,trio,male-female,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:22 AM,"MCBRIDE, MARTINA",My Baby Loves Me,1993,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:25 AM,"ATKINS, RODNEY",Take A Back Road,2011,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:28 AM,"JACKSON, ALAN",Where I Come From,2000,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:32 AM,"ALDEAN, JASON",You Make It Easy,2018,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:35 AM,"BROOKS, GARTH",Shameless,1991,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:39 AM,"LAMBERT, MIRANDA",Gunpowder & Lead,2007,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:49 AM,"BRYAN, LUKE",Drunk On You,2011,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:53 AM,"WALKER, CLAY",What's It To You,1993,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,8:55 AM,"JANSON, CHRIS",Buy Me A Boat,2015,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:02 AM,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:06 AM,"TRITT, TRAVIS",Anymore,1991,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:10 AM,"CHURCH, ERIC",Springsteen,2011,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:17 AM,"MOORE, JUSTIN",Small Town USA,2009,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:21 AM,"MCENTIRE, REBA",Is There Life Out There,1992,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:24 AM,"SHELTON, BLAKE/Stefani, Gwen",Happy Anywhere,2020,R,c-,collab,male-female,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:27 AM,"LOVELESS, PATTY",I Try To Think About Elvis,1994,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:29 AM,RASCAL FLATTS,What Hurts The Most,2005,G,c-,trio,men,white,Nashville,X
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:33 AM,"GILL, VINCE",Don't Let Our Love Start ...,1992,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:36 AM,"CHESNUTT, MARK",I Don't Want To Miss A Thing,1998,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:46 AM,"BROOKS, GARTH",Callin' Baton Rouge,1993,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:49 AM,"ALDEAN, JASON",She's Country,2008,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:53 AM,"LAWRENCE, TRACY",Alibis,1993,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",AMD,Cumulus,WSM-FM,9:56 AM,"FLORIDA GEORGIA LINE/MCGRAW, TIM",May We All,2016,G,c-,collab,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:00 AM,"ZAC BROWN BAND/JACKSON, ALAN",As She's Walking Away,2010,G,c-,collab,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:03 AM,"STRAIT, GEORGE",Check Yes Or No,1995,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:06 AM,LADY ANTEBELLUM,Bartender,2014,G,c-,trio,male-female,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:10 AM,DIAMOND RIO,Love A Little Stronger,1994,G,c-,group,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:18 AM,"CURRINGTON, BILLY",We Are Tonight,2013,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:22 AM,"TWAIN, SHANIA",You're Still The One,1997,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:25 AM,"BROWN, KANE/Alaina, Lauren",What Ifs,2016,G,c-,collab,male-female,multiethnic,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:28 AM,ALABAMA,Mountain Music,1982,G,c-,group,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:32 AM,"WALLEN, MORGAN",More Than My Hometown,2020,R,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:35 AM,"BYRD, TRACY",Watermelon Crawl,1994,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:38 AM,"OTTO, JAMES",Just Got Started Lovin' You,2007,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:48 AM,"BRICE, LEE",Hard To Love,2012,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:51 AM,"KEITH, TOBY",Should've Been A Cowboy,1993,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:55 AM,"ALLEN, JIMMIE",Best Shot,2017,G,c-,solo,men,black,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,10:58 AM,BROOKS & DUNN,Neon Moon,1992,G,c-,duo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:02 AM,"PAISLEY, BRAD/UNDERWOOD, CARRIE",Remind Me,2011,G,c-,collab,male-female,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:06 AM,"JACKSON, ALAN","Tall, Tall Trees",1995,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:09 AM,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:18 AM,"MCENTIRE, REBA/DAVIS, LINDA",Does He Love You,1993,G,c-,collab,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:22 AM,"HOUSER, RANDY",How Country Feels,2012,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:25 AM,"CHESNEY, KENNY",How Forever Feels,1998,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:28 AM,"BRYAN, LUKE",That's My Kind Of Night,2013,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:31 AM,"BROOKS, GARTH",Standing Outside The Fire,1993,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:35 AM,UNCLE KRACKER,Smile,2009,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:38 AM,"HILL, FAITH",This Kiss,1998,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:47 AM,"SHELTON, BLAKE",Home,2008,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:51 AM,"MCGRAW, TIM",Not A Moment Too Soon,1994,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:54 AM,OLD DOMINION,Make It Sweet,2018,G,c-,group,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,11:58 AM,"ALLAN, GARY",Nothing On But The Radio,2003,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:01 PM,"MONTGOMERY, JOHN MICHAEL",I Can Love You Like That,1995,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:05 PM,LADY ANTEBELLUM,Downtown,2013,G,c-,trio,male-female,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:08 PM,"RAYE, COLLIN","Love, Me",1991,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:17 PM,ZAC BROWN BAND,Keep Me In Mind,2010,G,c-,group,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:21 PM,"JACKSON, ALAN",Chattahoochee,1992,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:23 PM,"ALDEAN, JASON/Lambert, Miranda",Drowns The Whiskey,2018,G,c-,collab,male-female,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:27 PM,"TRAVIS, RANDY",Hard Rock Bottom Of Your Heart,1989,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:30 PM,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:33 PM,BROOKS & DUNN,Boot Scootin' Boogie,1992,G,c-,duo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:37 PM,FLORIDA GEORGIA LINE,Cruise,2012,G,c-,duo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:47 PM,"BRYAN, LUKE",Rain Is A Good Thing,2009,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:50 PM,"CHESNEY, KENNY",She's Got It All,1997,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:53 PM,"STAPLETON, CHRIS",Broken Halos,2016,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,12:56 PM,"MCBRIDE, MARTINA",Independence Day,1993,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:00 PM,"NICHOLS, JOE",Gimmie That Girl,2009,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:03 PM,"MCGRAW, TIM",My Best Friend,1999,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:07 PM,"BROWN, KANE",Heaven,2017,G,c-,solo,men,multiethnic,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:15 PM,WYNONNA,No One Else On Earth,1992,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:19 PM,RASCAL FLATTS,Fast Cars And Freedom,2004,G,c-,trio,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:23 PM,DIXIE CHICKS,Wide Open Spaces,1998,G,c-,trio,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:27 PM,"PARDI, JON",Night Shift,2016,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:30 PM,"TRITT, TRAVIS",Drift Off To Dream,1991,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:33 PM,"KEITH, TOBY/Nelson, Willie",Beer for My Horses,2002,G,c-,collab,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:37 PM,"MCENTIRE, REBA",Fancy,1990,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:47 PM,"RUCKER, DARIUS",Alright,2008,G,c-,solo,men,black,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:51 PM,"MESSINA, JO DEE",Bye Bye,1997,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:54 PM,MONTGOMERY GENTRY,Hell Yeah,2002,G,c-,duo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,1:58 PM,"CHURCH, ERIC",Some Of It,2018,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:01 PM,"YEARWOOD, TRISHA",Walkaway Joe,1992,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:06 PM,"SHELTON, BLAKE",I'll Name The Dogs,2017,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:08 PM,"DEAN, BILLY",Only Here For A Little While,1991,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:18 PM,"CHESNEY, KENNY",Summertime,2005,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:21 PM,"MCGRAW, TIM/HILL, FAITH",It's Your Love,1997,G,c-,collab,male-female,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:24 PM,"URBAN, KEITH",Somewhere In My Car,2013,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:28 PM,ALABAMA,I'm In A Hurry (And Don't...),1992,G,c-,group,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:31 PM,BROOKS & DUNN,Brand New Man,1991,G,c-,duo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:34 PM,"MOORE, JUSTIN",The Ones That Didn't Make It..,2018,G,c-,solo,men,white,Nashville,B2Bmen
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:37 PM,"SWIFT, TAYLOR",Tim McGraw,2006,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:47 PM,KID ROCK,Picture,2001,G,c-,solo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:51 PM,"CARPENTER, MARY CHAPIN",Down At The Twist And Shout,1990,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:55 PM,FLORIDA GEORGIA LINE,H.O.L.Y.,2016,G,c-,duo,men,white,Nashville,X
5/20/22,"Friday, Wilson",MID,Cumulus,WSM-FM,2:58 PM,"WILSON, GRETCHEN",Here For The Party,2004,G,c-,solo,women,white,Nashville,X
5/20/22,"Friday, Wilson",PMD,Cumulus,WSM-FM,3:01 PM,"BROOKS, GARTH",If Tomorrow Never Comes,1989,G,c-,solo,men,white,Nashville,X
