date,stationName,cityName,ownerName,total_COUNT,onlyWomenSongs_COUNT,onlyWomenSongs_PERCENT,b2bWomenSongs_COUNT,b2bWomenSongs_PERCENT,onlyCombinedGenderSongs_COUNT,onlyCombinedGenderSongs_PERCENT,b2bCombinedGenderSongs_COUNT,b2bCombinedGenderSongs_PERCENT
3/25/22,WKDF-FM,Nashville,Cumulus,306,35,11.437908496732026,1,0.32679738562091504,65,21.241830065359476,10,3.2679738562091507
4/8/22,WKDF-FM,Nashville,Cumulus,315,30,9.523809523809524,2,0.6349206349206349,70,22.22222222222222,16,5.079365079365079
4/29/22,WKDF-FM,Nashville,Cumulus,311,34,10.932475884244374,3,0.964630225080386,68,21.864951768488748,8,2.572347266881029
5/20/22,WKDF-FM,Nashville,Cumulus,314,33,10.509554140127388,3,0.9554140127388535,73,23.248407643312103,16,5.095541401273886
5/27/22,WKDF-FM,Nashville,Cumulus,308,31,10.064935064935066,1,0.3246753246753247,60,19.480519480519483,8,2.5974025974025974
6/13/22,WKDF-FM,Nashville,Cumulus,312,35,11.217948717948719,1,0.3205128205128205,64,20.51282051282051,10,3.205128205128205
6/24/22,WKDF-FM,Nashville,Cumulus,330,35,10.606060606060606,2,0.6060606060606061,67,20.303030303030305,6,1.8181818181818181
7/29/22,WKDF-FM,Nashville,Cumulus,326,32,9.815950920245399,3,0.9202453987730062,58,17.791411042944784,6,1.8404907975460123
8/26/22,WKDF-FM,Nashville,Cumulus,310,28,9.032258064516128,0,0,66,21.29032258064516,10,3.225806451612903
9/30/22,WKDF-FM,Nashville,Cumulus,311,42,13.504823151125404,4,1.2861736334405145,64,20.578778135048232,11,3.536977491961415
10/28/22,WKDF-FM,Nashville,Cumulus,307,32,10.423452768729643,3,0.9771986970684038,61,19.86970684039088,8,2.6058631921824107
11/25/22,WKDF-FM,Nashville,Cumulus,309,28,9.06148867313916,1,0.3236245954692557,52,16.828478964401295,6,1.9417475728155338
12/30/22,WKDF-FM,Nashville,Cumulus,312,31,9.935897435897436,0,0,63,20.192307692307693,7,2.2435897435897436
1/7/22,WSM-FM,Nashville,Cumulus,353,62,17.56373937677054,2,0.56657223796034,80,22.6628895184136,7,1.9830028328611897
1/24/22,WSM-FM,Nashville,Cumulus,341,59,17.302052785923756,3,0.8797653958944283,77,22.58064516129032,8,2.346041055718475
1/28/22,WSM-FM,Nashville,Cumulus,340,53,15.588235294117647,0,0,69,20.294117647058822,6,1.7647058823529411
2/7/22,WSM-FM,Nashville,Cumulus,345,60,17.391304347826086,2,0.5797101449275363,77,22.318840579710145,3,0.8695652173913043
2/25/22,WSM-FM,Nashville,Cumulus,343,53,15.451895043731778,2,0.5830903790087464,76,22.157434402332363,7,2.0408163265306123
3/18/22,WSM-FM,Nashville,Cumulus,337,49,14.540059347181009,0,0,68,20.178041543026705,4,1.1869436201780417
3/25/22,WSM-FM,Nashville,Cumulus,339,58,17.10914454277286,3,0.8849557522123894,75,22.123893805309734,9,2.6548672566371683
4/8/22,WSM-FM,Nashville,Cumulus,335,51,15.223880597014924,2,0.5970149253731344,69,20.597014925373134,6,1.791044776119403
4/29/22,WSM-FM,Nashville,Cumulus,339,56,16.519174041297934,4,1.1799410029498525,72,21.238938053097346,8,2.359882005899705
5/20/22,WSM-FM,Nashville,Cumulus,343,49,14.285714285714285,0,0,65,18.950437317784257,5,1.4577259475218658
5/27/22,WSM-FM,Nashville,Cumulus,338,54,15.976331360946746,1,0.2958579881656805,74,21.893491124260358,10,2.9585798816568047
6/13/22,WSM-FM,Nashville,Cumulus,335,52,15.522388059701491,1,0.2985074626865672,72,21.492537313432834,5,1.4925373134328357
6/24/22,WSM-FM,Nashville,Cumulus,349,53,15.18624641833811,4,1.146131805157593,67,19.197707736389685,8,2.292263610315186
7/29/22,WSM-FM,Nashville,Cumulus,352,54,15.340909090909092,4,1.1363636363636365,73,20.738636363636363,10,2.840909090909091
8/26/22,WSM-FM,Nashville,Cumulus,347,54,15.561959654178676,2,0.5763688760806917,70,20.172910662824208,4,1.1527377521613833
9/30/22,WSM-FM,Nashville,Cumulus,330,54,16.363636363636363,3,0.9090909090909091,77,23.333333333333332,13,3.939393939393939
10/28/22,WSM-FM,Nashville,Cumulus,329,50,15.19756838905775,2,0.60790273556231,69,20.972644376899694,4,1.21580547112462
11/25/22,WSM-FM,Nashville,Cumulus,365,52,14.246575342465754,3,0.821917808219178,75,20.54794520547945,6,1.643835616438356
12/30/22,WSM-FM,Nashville,Cumulus,376,55,14.627659574468085,2,0.5319148936170213,76,20.212765957446805,7,1.8617021276595744
1/7/22,WXTU-FM,Philadelphia,Beasley,350,42,12,3,0.8571428571428572,80,22.857142857142858,13,3.7142857142857144
1/24/22,WXTU-FM,Philadelphia,Beasley,351,41,11.68091168091168,4,1.1396011396011396,79,22.507122507122507,16,4.5584045584045585
1/28/22,WXTU-FM,Philadelphia,Beasley,349,43,12.320916905444127,2,0.5730659025787965,79,22.636103151862464,14,4.011461318051576
2/7/22,WXTU-FM,Philadelphia,Beasley,331,38,11.48036253776435,4,1.2084592145015105,69,20.84592145015106,17,5.13595166163142
2/25/22,WXTU-FM,Philadelphia,Beasley,342,39,11.403508771929824,6,1.7543859649122806,79,23.099415204678362,17,4.970760233918129
3/18/22,WXTU-FM,Philadelphia,Beasley,317,43,13.564668769716087,2,0.6309148264984227,83,26.18296529968454,13,4.100946372239748
3/25/22,WXTU-FM,Philadelphia,Beasley,328,47,14.329268292682926,5,1.524390243902439,84,25.609756097560975,18,5.487804878048781
4/8/22,WXTU-FM,Philadelphia,Beasley,330,46,13.939393939393941,3,0.9090909090909091,80,24.242424242424242,16,4.848484848484849
4/29/22,WXTU-FM,Philadelphia,Beasley,328,48,14.634146341463413,3,0.9146341463414633,83,25.304878048780488,13,3.9634146341463414
5/20/22,WXTU-FM,Philadelphia,Beasley,332,40,12.048192771084338,1,0.30120481927710846,63,18.97590361445783,5,1.5060240963855422
5/27/22,WXTU-FM,Philadelphia,Beasley,332,38,11.44578313253012,2,0.6024096385542169,65,19.57831325301205,8,2.4096385542168677
6/13/22,WXTU-FM,Philadelphia,Beasley,342,43,12.573099415204677,8,2.3391812865497075,67,19.5906432748538,13,3.8011695906432745
6/24/22,WXTU-FM,Philadelphia,Beasley,339,41,12.094395280235988,4,1.1799410029498525,67,19.76401179941003,11,3.2448377581120944
7/29/22,WXTU-FM,Philadelphia,Beasley,331,43,12.990936555891238,3,0.906344410876133,76,22.9607250755287,19,5.740181268882175
8/26/22,WXTU-FM,Philadelphia,Beasley,340,40,11.76470588235294,2,0.5882352941176471,63,18.529411764705884,8,2.3529411764705883
9/30/22,WXTU-FM,Philadelphia,Beasley,328,29,8.841463414634147,0,0,58,17.682926829268293,5,1.524390243902439
10/28/22,WXTU-FM,Philadelphia,Beasley,332,27,8.132530120481928,1,0.30120481927710846,59,17.771084337349397,5,1.5060240963855422
11/25/22,WXTU-FM,Philadelphia,Beasley,346,30,8.670520231213873,2,0.5780346820809248,67,19.36416184971098,10,2.8901734104046244
12/30/22,WXTU-FM,Philadelphia,Beasley,335,36,10.746268656716417,3,0.8955223880597015,77,22.98507462686567,18,5.3731343283582085
1/7/22,KAJA-FM,SanAntonio,iHeartMedia,324,43,13.271604938271606,5,1.5432098765432098,73,22.530864197530864,12,3.7037037037037033
1/24/22,KAJA-FM,SanAntonio,iHeartMedia,296,21,7.094594594594595,1,0.33783783783783783,56,18.91891891891892,8,2.7027027027027026
1/28/22,KAJA-FM,SanAntonio,iHeartMedia,307,30,9.77198697068404,3,0.9771986970684038,63,20.521172638436482,12,3.908794788273615
2/7/22,KAJA-FM,SanAntonio,iHeartMedia,297,26,8.754208754208754,2,0.6734006734006733,59,19.865319865319865,7,2.356902356902357
2/25/22,KAJA-FM,SanAntonio,iHeartMedia,317,31,9.779179810725552,3,0.9463722397476341,64,20.189274447949526,9,2.8391167192429023
3/18/22,KAJA-FM,SanAntonio,iHeartMedia,310,44,14.193548387096774,0,0,78,25.161290322580644,8,2.5806451612903225
3/25/22,KAJA-FM,SanAntonio,iHeartMedia,306,29,9.477124183006536,0,0,59,19.28104575163399,4,1.3071895424836601
4/8/22,KAJA-FM,SanAntonio,iHeartMedia,302,54,17.880794701986755,7,2.3178807947019866,76,25.165562913907287,14,4.635761589403973
4/29/22,KAJA-FM,SanAntonio,iHeartMedia,299,23,7.6923076923076925,2,0.6688963210702341,55,18.394648829431436,5,1.6722408026755853
5/20/22,KAJA-FM,SanAntonio,iHeartMedia,306,27,8.823529411764707,2,0.6535947712418301,47,15.359477124183007,2,0.6535947712418301
5/27/22,KAJA-FM,SanAntonio,iHeartMedia,317,28,8.832807570977918,1,0.31545741324921134,46,14.511041009463725,1,0.31545741324921134
6/13/22,KAJA-FM,SanAntonio,iHeartMedia,300,21,7.000000000000001,1,0.33333333333333337,40,13.333333333333334,1,0.33333333333333337
6/24/22,KAJA-FM,SanAntonio,iHeartMedia,304,22,7.236842105263158,2,0.6578947368421052,45,14.802631578947366,4,1.3157894736842104
7/29/22,KAJA-FM,SanAntonio,iHeartMedia,300,25,8.333333333333332,0,0,43,14.333333333333334,3,1
8/26/22,KAJA-FM,SanAntonio,iHeartMedia,305,21,6.885245901639345,1,0.32786885245901637,40,13.114754098360656,2,0.6557377049180327
9/30/22,KAJA-FM,SanAntonio,iHeartMedia,288,21,7.291666666666667,2,0.6944444444444444,38,13.194444444444445,5,1.7361111111111112
10/28/22,KAJA-FM,SanAntonio,iHeartMedia,307,14,4.5602605863192185,1,0.32573289902280134,33,10.749185667752444,1,0.32573289902280134
11/25/22,KAJA-FM,SanAntonio,iHeartMedia,311,17,5.466237942122187,0,0,37,11.89710610932476,1,0.3215434083601286
12/30/22,KAJA-FM,SanAntonio,iHeartMedia,317,26,8.201892744479496,4,1.2618296529968454,49,15.457413249211358,5,1.5772870662460567
1/7/22,KCYY-FM,SanAntonio,Cox,363,35,9.641873278236915,3,0.8264462809917356,64,17.63085399449036,10,2.7548209366391188
1/24/22,KCYY-FM,SanAntonio,Cox,341,44,12.903225806451612,5,1.466275659824047,66,19.35483870967742,12,3.519061583577713
1/28/22,KCYY-FM,SanAntonio,Cox,343,37,10.787172011661808,5,1.4577259475218658,64,18.658892128279884,14,4.081632653061225
2/7/22,KCYY-FM,SanAntonio,Cox,334,33,9.880239520958083,2,0.5988023952095809,64,19.16167664670659,9,2.694610778443114
2/25/22,KCYY-FM,SanAntonio,Cox,331,38,11.48036253776435,2,0.6042296072507553,63,19.033232628398792,12,3.625377643504532
3/18/22,KCYY-FM,SanAntonio,Cox,333,40,12.012012012012011,7,2.1021021021021022,60,18.01801801801802,11,3.303303303303303
3/25/22,KCYY-FM,SanAntonio,Cox,335,41,12.238805970149254,2,0.5970149253731344,65,19.402985074626866,12,3.582089552238806
4/8/22,KCYY-FM,SanAntonio,Cox,328,45,13.719512195121952,2,0.6097560975609756,72,21.951219512195124,9,2.7439024390243905
4/29/22,KCYY-FM,SanAntonio,Cox,340,43,12.647058823529411,4,1.1764705882352942,66,19.411764705882355,14,4.117647058823529
5/20/22,KCYY-FM,SanAntonio,Cox,334,43,12.874251497005988,5,1.4970059880239521,65,19.46107784431138,10,2.9940119760479043
5/27/22,KCYY-FM,SanAntonio,Cox,354,40,11.299435028248588,2,0.5649717514124294,66,18.64406779661017,9,2.5423728813559325
6/13/22,KCYY-FM,SanAntonio,Cox,340,42,12.352941176470589,5,1.4705882352941175,65,19.11764705882353,9,2.6470588235294117
6/24/22,KCYY-FM,SanAntonio,Cox,337,32,9.495548961424333,1,0.2967359050445104,49,14.540059347181009,5,1.483679525222552
7/29/22,KCYY-FM,SanAntonio,Cox,353,35,9.91501416430595,3,0.84985835694051,51,14.44759206798867,5,1.41643059490085
8/26/22,KCYY-FM,SanAntonio,Cox,331,31,9.365558912386707,1,0.3021148036253776,49,14.803625377643503,5,1.5105740181268883
9/30/22,KCYY-FM,SanAntonio,Cox,334,41,12.275449101796406,2,0.5988023952095809,68,20.35928143712575,12,3.592814371257485
10/28/22,KCYY-FM,SanAntonio,Cox,345,38,11.014492753623188,5,1.4492753623188406,78,22.608695652173914,18,5.217391304347826
11/25/22,KCYY-FM,SanAntonio,Cox,353,42,11.89801699716714,4,1.13314447592068,67,18.980169971671387,8,2.26628895184136
12/30/22,KCYY-FM,SanAntonio,Cox,345,41,11.884057971014492,4,1.1594202898550725,74,21.44927536231884,16,4.63768115942029
1/7/22,WFUS-FM,Tampa,iHeartMedia,335,40,11.940298507462686,2,0.5970149253731344,69,20.597014925373134,5,1.4925373134328357
1/24/22,WFUS-FM,Tampa,iHeartMedia,317,20,6.309148264984227,0,0,57,17.981072555205046,1,0.31545741324921134
1/28/22,WFUS-FM,Tampa,iHeartMedia,329,27,8.206686930091186,3,0.911854103343465,59,17.933130699088146,7,2.127659574468085
2/7/22,WFUS-FM,Tampa,iHeartMedia,315,17,5.396825396825397,1,0.31746031746031744,50,15.873015873015872,5,1.5873015873015872
2/25/22,WFUS-FM,Tampa,iHeartMedia,332,16,4.819277108433735,0,0,57,17.16867469879518,5,1.5060240963855422
3/18/22,WFUS-FM,Tampa,iHeartMedia,323,35,10.8359133126935,0,0,60,18.575851393188856,2,0.6191950464396285
3/25/22,WFUS-FM,Tampa,iHeartMedia,333,27,8.108108108108109,2,0.6006006006006006,54,16.216216216216218,3,0.9009009009009009
4/8/22,WFUS-FM,Tampa,iHeartMedia,319,46,14.420062695924765,3,0.9404388714733543,66,20.689655172413794,8,2.507836990595611
4/29/22,WFUS-FM,Tampa,iHeartMedia,316,32,10.126582278481013,0,0,59,18.670886075949365,4,1.2658227848101267
5/20/22,WFUS-FM,Tampa,iHeartMedia,314,33,10.509554140127388,1,0.3184713375796179,65,20.70063694267516,10,3.1847133757961785
5/27/22,WFUS-FM,Tampa,iHeartMedia,319,28,8.77742946708464,2,0.6269592476489028,59,18.495297805642632,6,1.8808777429467085
6/13/22,WFUS-FM,Tampa,iHeartMedia,327,27,8.256880733944955,0,0,58,17.737003058103976,2,0.6116207951070336
6/24/22,WFUS-FM,Tampa,iHeartMedia,319,24,7.523510971786834,0,0,44,13.793103448275861,0,0
7/29/22,WFUS-FM,Tampa,iHeartMedia,323,22,6.811145510835913,0,0,39,12.074303405572756,0,0
8/26/22,WFUS-FM,Tampa,iHeartMedia,317,15,4.73186119873817,0,0,38,11.987381703470032,0,0
9/30/22,WFUS-FM,Tampa,iHeartMedia,308,24,7.792207792207792,2,0.6493506493506493,51,16.558441558441558,3,0.974025974025974
10/28/22,WFUS-FM,Tampa,iHeartMedia,325,25,7.6923076923076925,2,0.6153846153846154,47,14.461538461538462,2,0.6153846153846154
11/25/22,WFUS-FM,Tampa,iHeartMedia,332,19,5.72289156626506,0,0,43,12.951807228915662,1,0.30120481927710846
12/30/22,WFUS-FM,Tampa,iHeartMedia,322,28,8.695652173913043,2,0.6211180124223602,54,16.77018633540373,5,1.5527950310559007
1/7/22,WQYK-FM,Tampa,Beasley,340,30,8.823529411764707,0,0,61,17.941176470588236,4,1.1764705882352942
1/24/22,WQYK-FM,Tampa,Beasley,350,32,9.142857142857142,3,0.8571428571428572,62,17.71428571428571,16,4.571428571428571
1/28/22,WQYK-FM,Tampa,Beasley,344,28,8.13953488372093,1,0.29069767441860467,63,18.313953488372093,9,2.616279069767442
2/7/22,WQYK-FM,Tampa,Beasley,332,31,9.33734939759036,5,1.5060240963855422,62,18.67469879518072,11,3.313253012048193
2/25/22,WQYK-FM,Tampa,Beasley,340,39,11.470588235294118,4,1.1764705882352942,64,18.823529411764707,10,2.941176470588235
3/18/22,WQYK-FM,Tampa,Beasley,343,39,11.370262390670554,2,0.5830903790087464,70,20.408163265306122,11,3.206997084548105
3/25/22,WQYK-FM,Tampa,Beasley,336,41,12.202380952380953,2,0.5952380952380952,70,20.833333333333336,13,3.869047619047619
4/8/22,WQYK-FM,Tampa,Beasley,336,38,11.30952380952381,2,0.5952380952380952,65,19.345238095238095,10,2.976190476190476
4/29/22,WQYK-FM,Tampa,Beasley,324,37,11.419753086419753,1,0.30864197530864196,65,20.061728395061728,6,1.8518518518518516
5/20/22,WQYK-FM,Tampa,Beasley,334,35,10.479041916167663,0,0,65,19.46107784431138,8,2.3952095808383236
5/27/22,WQYK-FM,Tampa,Beasley,337,35,10.385756676557865,3,0.8902077151335311,66,19.584569732937684,10,2.967359050445104
6/13/22,WQYK-FM,Tampa,Beasley,345,33,9.565217391304348,3,0.8695652173913043,58,16.81159420289855,13,3.768115942028986
6/24/22,WQYK-FM,Tampa,Beasley,345,34,9.855072463768117,4,1.1594202898550725,50,14.492753623188406,5,1.4492753623188406
7/29/22,WQYK-FM,Tampa,Beasley,353,25,7.0821529745042495,1,0.28328611898017,52,14.730878186968837,7,1.9830028328611897
8/26/22,WQYK-FM,Tampa,Beasley,339,26,7.669616519174041,0,0,43,12.684365781710916,5,1.4749262536873156
9/30/22,WQYK-FM,Tampa,Beasley,336,22,6.547619047619048,0,0,45,13.392857142857142,4,1.1904761904761905
10/28/22,WQYK-FM,Tampa,Beasley,355,24,6.760563380281689,0,0,53,14.929577464788732,5,1.4084507042253522
11/25/22,WQYK-FM,Tampa,Beasley,373,38,10.187667560321715,6,1.6085790884718498,59,15.81769436997319,9,2.4128686327077746
12/30/22,WQYK-FM,Tampa,Beasley,361,33,9.141274238227147,2,0.554016620498615,64,17.72853185595568,8,2.21606648199446
1/7/22,WMZQ-FM,WashingtonDC,iHeartMedia,317,39,12.302839116719243,3,0.9463722397476341,76,23.974763406940063,7,2.2082018927444795
1/24/22,WMZQ-FM,WashingtonDC,iHeartMedia,298,20,6.7114093959731544,0,0,61,20.469798657718123,5,1.6778523489932886
1/28/22,WMZQ-FM,WashingtonDC,iHeartMedia,311,30,9.646302250803858,2,0.6430868167202572,71,22.829581993569132,8,2.572347266881029
2/7/22,WMZQ-FM,WashingtonDC,iHeartMedia,297,21,7.07070707070707,0,0,53,17.845117845117844,4,1.3468013468013467
2/25/22,WMZQ-FM,WashingtonDC,iHeartMedia,310,27,8.709677419354838,0,0,61,19.67741935483871,6,1.935483870967742
3/18/22,WMZQ-FM,WashingtonDC,iHeartMedia,290,40,13.793103448275861,1,0.3448275862068966,74,25.517241379310345,5,1.7241379310344827
3/25/22,WMZQ-FM,WashingtonDC,iHeartMedia,303,36,11.881188118811881,2,0.6600660066006601,65,21.45214521452145,4,1.3201320132013201
4/8/22,WMZQ-FM,WashingtonDC,iHeartMedia,291,50,17.18213058419244,5,1.718213058419244,78,26.804123711340207,12,4.123711340206185
4/29/22,WMZQ-FM,WashingtonDC,iHeartMedia,308,29,9.415584415584416,1,0.3246753246753247,61,19.805194805194805,3,0.974025974025974
5/20/22,WMZQ-FM,WashingtonDC,iHeartMedia,288,22,7.638888888888889,1,0.3472222222222222,40,13.88888888888889,2,0.6944444444444444
5/27/22,WMZQ-FM,WashingtonDC,iHeartMedia,296,23,7.77027027027027,0,0,40,13.513513513513514,1,0.33783783783783783
6/13/22,WMZQ-FM,WashingtonDC,iHeartMedia,286,24,8.391608391608392,0,0,46,16.083916083916083,1,0.34965034965034963
6/24/22,WMZQ-FM,WashingtonDC,iHeartMedia,300,25,8.333333333333332,1,0.33333333333333337,48,16,5,1.6666666666666667
7/29/22,WMZQ-FM,WashingtonDC,iHeartMedia,310,27,8.709677419354838,0,0,46,14.838709677419354,0,0
8/26/22,WMZQ-FM,WashingtonDC,iHeartMedia,298,18,6.0402684563758395,0,0,38,12.751677852348994,1,0.33557046979865773
9/30/22,WMZQ-FM,WashingtonDC,iHeartMedia,289,27,9.342560553633218,2,0.6920415224913495,44,15.22491349480969,3,1.0380622837370241
10/28/22,WMZQ-FM,WashingtonDC,iHeartMedia,302,20,6.622516556291391,1,0.33112582781456956,39,12.91390728476821,1,0.33112582781456956
11/25/22,WMZQ-FM,WashingtonDC,iHeartMedia,304,24,7.894736842105263,0,0,46,15.131578947368421,1,0.3289473684210526
12/30/22,WMZQ-FM,WashingtonDC,iHeartMedia,307,26,8.469055374592834,3,0.9771986970684038,51,16.612377850162865,3,0.9771986970684038
