date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_raceGender
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,5:25:00 PM,"BYRD, TRACY",Watermelon Crawl,1994,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,5:28:00 PM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,5:32:00 PM,"MOORE, JUSTIN",Small Town USA,2009,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,5:37:00 PM,"BLOCK, PRISCILLA",Just About Over You,2020,R,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,5:40:00 PM,MONTGOMERY GENTRY,She Couldn't Change Me,2001,G,c-,duo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,5:52:00 PM,"PARKER, DREW",While You're Gone,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,5:57:00 PM,"PARDI, JON",Night Shift,2016,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:00:00 PM,"CHESNEY, KENNY",Save It For A Rainy Day,2014,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:03:00 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:06:00 PM,"MONTGOMERY, JOHN MICHAEL",Sold (The Grundy County ...),1995,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:08:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:20:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Dallas,false,B2Bmixed,B2BCombWomen,B2BCollabWomen,B2BStraight,B2BwhiteMixed
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:24:00 PM,"JACKSON, ALAN",Where I Come From,2000,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:28:00 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:30:00 PM,"STRAIT, GEORGE",Write This Down,1999,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:34:00 PM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:37:00 PM,FLORIDA GEORGIA LINE,Stay,2012,G,c-,duo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:48:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:53:00 PM,"ALLAN, GARY",Nothing On But The Radio,2003,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:56:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",PMD,Cumulus,KPLX-FM,6:59:00 PM,"LYNCH, DUSTIN",Where It's At,2014,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:02:00 PM,"CHESNEY, KENNY",Never Wanted Nothing More,2007,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:06:00 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:09:00 PM,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:20:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:23:00 PM,"TURNER, JOSH",Long Black Train,2002,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:27:00 PM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:30:00 PM,"YOUNG, CHRIS",The Man I Want To Be,2008,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:34:00 PM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:37:00 PM,"BLACK, CLINT",A Good Run Of Bad Luck,1994,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:40:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:49:00 PM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:53:00 PM,"CURRINGTON, BILLY",That's How Country Boys Roll,2008,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,7:57:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:00:00 PM,"BRYAN, LUKE",Kick The Dust Up,2015,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:03:00 PM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:06:00 PM,"STRAIT, GEORGE",She Let Herself Go,2005,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:17:00 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:20:00 PM,"JACKSON, ALAN",Good Time,2008,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:24:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:27:00 PM,"UNDERWOOD, CARRIE",Before He Cheats,2005,G,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:30:00 PM,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:34:00 PM,MONTGOMERY GENTRY,Gone,2004,G,c-,duo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:38:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:48:00 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:51:00 PM,"MCGRAW, TIM","I Like It, I Love It",1995,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:55:00 PM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,8:58:00 PM,"YOUNG, CHRIS",Gettin' You Home (The Black..),2008,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:01:00 PM,KID ROCK,All Summer Long,2007,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:05:00 PM,"BLOCK, PRISCILLA",Just About Over You,2020,R,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:08:00 PM,"URBAN, KEITH",Long Hot Summer,2010,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:19:00 PM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:22:00 PM,"LAWRENCE, TRACY",Time Marches On,1996,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:25:00 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:28:00 PM,"CORBIN, EASTON",Baby Be My Love Song,2014,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:32:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:35:00 PM,"PAISLEY, BRAD",Mud On The Tires,2003,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:38:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:50:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:52:00 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:56:00 PM,"BENTLEY, DIERKS",Free And Easy (Down The...),2006,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,9:59:00 PM,"RAY, MICHAEL",Kiss You In The Morning,2014,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:02:00 PM,"BRYAN, LUKE",Kiss Tomorrow Goodbye,2011,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:05:00 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:08:00 PM,DIXIE CHICKS,Wide Open Spaces,1998,G,c-,trio,women,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:19:00 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:23:00 PM,BROOKS & DUNN,Play Something Country,2005,G,c-,duo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:26:00 PM,"PARKER, DREW",While You're Gone,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:29:00 PM,"STRAIT, GEORGE",Overnight Male,1992,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:32:00 PM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:35:00 PM,"ALDEAN, JASON",She's Country,2008,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:39:00 PM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:49:00 PM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:53:00 PM,"BROCK, CHAD",Yes!,2000,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:56:00 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,10:59:00 PM,"LAMBERT, MIRANDA",The House That Built Me,2009,G,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:03:00 PM,"NICHOLS, JOE",Tequila Makes Her Clothes ...,2005,G,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:06:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:09:00 PM,"UNDERWOOD, CARRIE",Blown Away,2012,G,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:20:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Dallas,false,X,X,X,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:23:00 PM,"TRITT, TRAVIS",It's A Great Day To Be Alive,2000,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:27:00 PM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:30:00 PM,BROTHERS OSBORNE,Stay A Little Longer,2013,G,c-,duo,men,white,Dallas,true,B2Bmen,B2BCombMen,B2BCollabMen,X,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:34:00 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:37:00 PM,"CHESNUTT, MARK",Goin' Through The Big D,1994,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:40:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:50:00 PM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:53:00 PM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/24/22,"Monday, Block",EVE,Cumulus,KPLX-FM,11:57:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:00:00 AM,FLORIDA GEORGIA LINE,This Is How We Roll,2013,G,c-,duo,men,white,Dallas,false,X,X,X,X,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:04:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:07:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:15:00 AM,"BROOKS, GARTH","Two Of A Kind, Working On ...",1991,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:17:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:21:00 AM,"SHELTON, BLAKE/STEFANI, GWEN",Nobody But You,2019,G,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:24:00 AM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:28:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:31:00 AM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:34:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:38:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:41:00 AM,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:47:00 AM,"TRITT, TRAVIS",T-r-o-u-b-l-e,1992,G,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:51:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:55:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,12:58:00 AM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:00:00 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:04:00 AM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:08:00 AM,"ALAINA, LAUREN/PARDI, JON",Getting Over Him,2020,R,c-,collab,male-female,white,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:17:00 AM,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:20:00 AM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BPOCMen
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:23:00 AM,"JANSON, CHRIS",Bye Mom,2021,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:29:00 AM,"SHANE, ELVIE",My Boy,2020,R,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:33:00 AM,"KEITH, TOBY",Old School,2021,C,c-,solo,men,white,Dallas,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:36:00 AM,LADY ANTEBELLUM,Champagne Night,2020,R,c-,trio,male-female,white,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:39:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:42:00 AM,"MORRIS, MAREN",The Bones,2019,G,c-,solo,women,white,Dallas,false,X,X,X,B2BStraight,X
1/28/22,"Friday, regular",OVN,Cumulus,KPLX-FM,1:50:00 AM,FLORIDA GEORGIA LINE,"God, Your Mama, And Me",2016,G,c-,duo,men,white,Dallas,false,X,X,X,B2BStraight,X
